0.000000000000000000e+00 1.311519264511117333e-01 8.207218362832058300e-02 7.815806672344174921e-02 1.262887333057320823e-02 7.739699600098104079e-03 6.874301768943194904e-03 1.079088996074422796e-01 1.282706289389231313e-01 6.552631891915725038e-02 1.448839409696601674e-02 1.151648420131442391e-01 1.312783453162534586e-02 7.968582314189448512e-02 1.434702768836735448e-02 2.522813098121126640e-02 2.607530160626630317e-02 6.730535105791101737e-03 1.176462911738808750e-02 1.602779485387959696e-02 6.640743586105195273e-02 5.410056799818951240e-02 1.663486833566008710e-02 2.577414150322805339e-02 3.040447949734452135e-02 2.290562686797167208e-02 5.309547740077000082e-03 2.595672120249560913e-02 8.722143488000440315e-03 6.835191700310845782e-03 5.957830763677969543e-02 9.384254588452420331e-03 3.480219356579259543e-02 8.517594032063001419e-02 3.724584211267022160e-02 3.278330370389911236e-02 2.863529674518237519e-02 1.358537250193351045e-02 7.671287730132233043e-03 6.746538389620843242e-03 3.175437024675568237e-02 9.588049339772058977e-02 3.158996301272912893e-02 1.608036550165311065e-02 1.013282475768545986e-02 1.108272127711650186e-02 9.725403689872931870e-03 4.003161014347814822e-02 5.438316659259606438e-03 1.709326107509587939e-02 2.682021823476350361e-02 3.389766673230314165e-02 2.461401361391099551e-02 2.584588390335656669e-02 2.172919404903996335e-02 1.218318607366564339e-02 7.522117436406351720e-02 1.597086843418668925e-02 4.194291224898999415e-02 1.197034243695257044e-01 2.731986845895585658e-02 4.602890411136494053e-02 2.740063437370263144e-02 6.217069860700737659e-03 7.897724836806480075e-03 7.049065093836789225e-03 3.351632872790367978e-02 5.790719631371548520e-02 2.187242729588659979e-02 5.568960648324816631e-02 2.004368875683894963e-02 8.740408138606096944e-03 2.434525047112640408e-02 2.361902139944654228e-02 1.073984964860322071e-02 1.296757139013152670e-02 6.213401188398763597e-02 6.170114292120831845e-03 1.260744120608325511e-02 2.772579837118184509e-02 3.233025409444997833e-02 1.960571684487086297e-02 8.435671981714480683e-02 3.887147738743620268e-02 5.019065089155862885e-03 1.821792235301111437e-02 1.508072009826789267e-02 2.316209426850945191e-02 7.085806552797150985e-03 1.534410387348240923e-02 6.704617745100491244e-03 2.571192612830638241e-02 5.260689875303079660e-02 2.314561869177724981e-02 6.459157250632013500e-03 1.221844425304920677e-02 2.496008571262722450e-02 6.221185949143193811e-02 1.351341838625631092e-02 3.727478187115088049e-02
1.065504704950830800e-01 0.000000000000000000e+00 7.543907080163417267e-02 6.382785993185596807e-02 1.254243677416783109e-02 9.746655019652879920e-03 5.985399348864952306e-03 1.230847204009966195e-01 1.269024796654021625e-01 4.954317848746966901e-02 1.204222136957473592e-02 1.020915709774158076e-01 7.323624559573542817e-03 1.387142697810552806e-02 1.875154837827249996e-02 2.348762696606639805e-02 2.688427189958346106e-02 5.937413474244715439e-03 1.353146241446514381e-02 4.969725094563430534e-02 4.390638275432848930e-03 3.867618845988627513e-02 2.782552458512781157e-02 2.377299414149862053e-02 1.269044177020283402e-02 3.883611158956320249e-03 4.891815547047595469e-03 7.652640599470953396e-03 1.225319212084630127e-02 6.010377785443645794e-03 6.802329121426264891e-02 1.266956726812455865e-02 3.069688910127650605e-02 1.133830955916392130e-01 4.471123472350653494e-02 3.006244013317481076e-02 2.124553458517225869e-03 3.770224772872165977e-03 4.760766713158235200e-03 5.943738808153907136e-03 2.962567000303848244e-02 7.947601918374133656e-02 3.375163055522415606e-02 1.045713495376011243e-02 6.176357426567727696e-03 7.795957233461813310e-03 3.945569195121201647e-03 3.164849198942825542e-02 5.743941439686817141e-03 1.503191047149122182e-02 2.510122717397715933e-02 3.890187093777049132e-02 1.995738258653838998e-02 2.345921603514338274e-02 4.417386465880593360e-03 7.901738990303540724e-03 7.855331580903346378e-02 1.779891346426405382e-02 2.091419580680870319e-02 5.738392682213680658e-03 7.269554699487747358e-03 5.709763497630809120e-02 5.587072624862134476e-03 4.382817439825758936e-03 7.570390096588006448e-03 6.007479433503552964e-03 1.831535742387541479e-02 3.151833166480788595e-02 2.382877186647442205e-02 1.809604299868071767e-02 7.822263336860584004e-03 8.030832554639336096e-03 9.322238316581130113e-02 3.649544405084976205e-03 1.381055139363682530e-02 4.591198412745589597e-02 5.491938354694234081e-02 5.741889405591778066e-03 1.416961139851269369e-02 1.154476939104180817e-02 1.747963673643328913e-02 1.364669188271407964e-02 3.967171514173583463e-02 4.504736021263818641e-02 4.694849679177662098e-03 2.271020532770972114e-02 6.286626580977719946e-03 7.267602053032851291e-03 8.803897333914730700e-03 9.127765572130509125e-03 7.538362510993210260e-03 2.874993629739614961e-02 5.935530204108559887e-02 2.638255660674897890e-02 7.825340444380527241e-03 5.349098172700339320e-03 2.286899071188064347e-02 1.112782780705113932e-02 1.282491304612996645e-02 9.567379992549761986e-03
1.774386617931514309e-02 1.757638490842606052e-02 0.000000000000000000e+00 8.705799948938888755e-02 9.329886791257938419e-03 5.563483713802637801e-03 2.768140691459607984e-03 1.782629025686167153e-03 1.304006123447282693e-02 2.296235926703972183e-02 1.268561709309284913e-02 3.112120255473788729e-03 6.696308282803316997e-03 1.547312659617501411e-02 4.746928759904652309e-03 9.396350782168480520e-03 1.145403853508367154e-02 6.715393026875923418e-03 1.107363694492960286e-02 2.034783815385140041e-02 1.391054063377265143e-02 1.307186354708072921e-02 9.008246398527959900e-03 5.459396075168834739e-03 8.580872509334877898e-03 1.587711691683973275e-02 3.744918399838263919e-03 1.128445762671992370e-02 6.381685474918155805e-03 5.894009450601295393e-03 2.508447186577955797e-03 1.674994845426762760e-02 5.186828556980922073e-02 7.456474238314329470e-03 6.256776019920868258e-03 6.954790788517371813e-03 1.177286849810676994e-02 8.498424375488530108e-03 5.084247743391611361e-03 7.293391632335775518e-03 2.745265925816649938e-02 5.796924266910721824e-02 4.053326677273268869e-02 5.629115947293366652e-03 8.023470566039973134e-03 5.067884079428467206e-03 7.061262610111165156e-03 8.367646208677189529e-03 3.485669799584668275e-03 8.575482122903909862e-03 5.567830032186466341e-03 3.032439303068014316e-03 6.784235123090102786e-03 6.291665550760222603e-02 4.291775919056684332e-03 8.729560519307585573e-03 2.530032365260264510e-03 4.826116783565214535e-03 2.238021652076922774e-02 2.176297291448574256e-02 1.431420217263360689e-02 3.799645501337714764e-03 5.551273402030350301e-02 1.185963036602926193e-02 5.334731612094776448e-03 5.496956038674965031e-03 3.390077290909673108e-03 3.776320992677944730e-03 9.515749405013120693e-03 1.159310655927804634e-02 5.017276437281641653e-03 6.250487332154922374e-03 3.742903770690099441e-02 1.886156813970931573e-02 5.032690887496356173e-03 7.225616264740132404e-03 6.623047871661993415e-03 5.026931306156646150e-03 1.076051843807934380e-02 3.358874374010306640e-02 5.092699942003632227e-03 6.122098175813217580e-03 7.052003757671134430e-03 5.808396986375278723e-03 4.995796962457343254e-03 1.127546688284902440e-02 7.568734965244087488e-03 7.170828245200415278e-03 6.772671236927523680e-03 4.926081374034716083e-03 4.687546747675289636e-03 3.972991163815551771e-03 9.356141052581658235e-02 2.247274468194833397e-02 8.357411224745991268e-03 8.071281657739957580e-03 5.965132012458135811e-03 9.200983836616978204e-03 9.391408635216700815e-03 4.751509789082624009e-03
2.907789294405018626e-02 3.507475743806416635e-02 1.030267000644198294e-01 0.000000000000000000e+00 1.149270629903838270e-02 1.883558421278992701e-02 3.825865666909878358e-03 2.802547825104427862e-02 1.018647394267965627e-02 1.558383835614067514e-01 1.252614540561639185e-02 6.032107472239224555e-02 3.637944787485569102e-03 7.654580470207055821e-03 7.691489599539814634e-03 1.044916502236313376e-02 7.474982917360119272e-02 7.463125257277439945e-03 1.469888432191780725e-02 4.051858605080557035e-02 2.695709879048921020e-03 9.035976961158348475e-02 1.117957923407775223e-02 6.192794869161348525e-03 1.177939477871753869e-02 3.193113133465042865e-03 3.814300525075090247e-03 5.192046248704089949e-03 7.013678478312695627e-03 1.134473406476586149e-02 8.218943453871720844e-03 6.357212403158440765e-03 9.472380432367430436e-02 4.450577694938420009e-02 1.215605955114048772e-02 2.083449788199383257e-02 2.350063132660113688e-03 3.583916918621151294e-03 4.926546116193111086e-03 6.217209718298320580e-03 5.292947275539849721e-03 4.573659975781306508e-02 9.034837736148429443e-02 1.854818979793668859e-02 7.395680122055462921e-03 5.360487156880566414e-03 8.685161577789202170e-03 1.120693485761884746e-02 4.064501144941445876e-03 7.312140840370098122e-03 2.284349951830129746e-02 1.232544725666039065e-02 1.148909805024459461e-02 9.941037536447631939e-02 6.689604297894126070e-03 9.392462967458076184e-03 1.552836867291724002e-02 8.649708886964816573e-03 1.765458213994619552e-02 6.762456736292999683e-03 6.655911948259918103e-03 3.151172907291947822e-02 2.496699534863858899e-02 9.895066728079389418e-03 6.488316040295976674e-03 4.011505119953252471e-03 9.792770423190986714e-03 5.141272641379455999e-02 1.620252859887793065e-02 8.709734565815510990e-03 1.018651653381035492e-02 1.291373517697763998e-02 1.480790186880308057e-01 2.903489632706951484e-03 8.860919423578006091e-03 3.330175806953063894e-02 1.997281490728716746e-02 5.685591090602170120e-03 1.845049369563374342e-02 2.157648614417310984e-02 6.603852691189026486e-03 7.938683083762837142e-03 2.053620724760757410e-02 3.467308553304934704e-02 4.174186757379791564e-03 1.051190253377700182e-02 1.341295434579116604e-02 5.819196025674699783e-03 6.438477447584041620e-03 6.978733978865523345e-03 6.741960010717915237e-03 1.104274039125860939e-02 1.472529949133241367e-01 4.437289848417391019e-02 1.437221755226283405e-02 1.156510807158650685e-02 5.273877831611727129e-03 9.681524409481799542e-03 4.621212908715703789e-03 6.341861403032292288e-03
1.217535177927710210e-02 3.164354937327363421e-02 1.377470124522876642e-02 1.676289124002929357e-02 0.000000000000000000e+00 9.040924754722827472e-02 6.762194082147830743e-02 2.885409878837244535e-02 1.863849383946186364e-02 7.640867951494460450e-03 2.026916874643690941e-02 1.570009267432903588e-02 5.830779161091029228e-02 3.402846957146396165e-03 8.715373336999747769e-03 7.384495261288287482e-02 6.866816343697026981e-03 8.377057709879429104e-02 6.660900708144808224e-02 2.891704589760623820e-02 2.934629012139828436e-03 2.572871472766519174e-02 5.850634998464976019e-03 2.195394600099166010e-02 7.164640255102888364e-03 3.715574639302934943e-03 1.028322139464489388e-01 3.033009762116949809e-02 6.028969948058420306e-03 3.720045452451172657e-02 1.048166210078842753e-01 4.404016178974059711e-03 3.969445941806704070e-02 2.093737053199927825e-02 4.722868386592258411e-02 9.153828899764826499e-02 2.186470202781716585e-03 8.906483302606547220e-03 3.972446221291414670e-02 3.161226138268874442e-02 4.910340939449015993e-03 9.121296079028463552e-03 3.358333273564839683e-02 1.893622945152055939e-02 5.516295621507604982e-03 6.523263768914555789e-03 5.001385061653625466e-03 8.964369094253540546e-03 4.182240268639228487e-02 5.047430115109449722e-02 2.353842441346412281e-02 1.122083178497370048e-01 1.230504661351684154e-02 1.305088154228894841e-02 6.805727829575392018e-03 7.397332137093234720e-03 2.437137529478317424e-02 6.378380054097070040e-02 1.500629373860582101e-02 1.645784467879924176e-02 6.680293118098881711e-03 1.751635385658978361e-02 7.636437899015832698e-02 4.962830273353201205e-02 4.917682070391862087e-03 3.501477829472238179e-02 1.224063671462252353e-02 1.014279181269057799e-02 5.808670321158320576e-02 6.563279367753861726e-02 4.196392662484602076e-03 3.298675025539973826e-02 6.662583181307670833e-03 3.357034514171629812e-03 7.893320768223858336e-03 8.473503004099030428e-03 3.334086330099680223e-02 4.717323813770234187e-03 5.952758972021261925e-03 5.947785881336790231e-02 7.491014590384170724e-02 3.658875283893207181e-02 2.035120428010260551e-02 9.291456678485621873e-03 6.556255518295550991e-03 9.184684077789069534e-02 3.868749587074354727e-03 5.196874274168498432e-03 6.209320308819136006e-03 5.008599095391134959e-03 4.964924799095687957e-03 3.751140403323195704e-02 2.332512237539418817e-02 1.126402425106456419e-02 5.063804091779663258e-02 4.642733276572659322e-03 9.403144976716818967e-03 4.442611287047194130e-03 1.710315848036844666e-02 2.345039590178086067e-02
1.239685897399306911e-03 1.357943325310849349e-03 2.852054690826962609e-03 3.983459474738596483e-03 2.674682732277947755e-02 0.000000000000000000e+00 9.172827694726112813e-02 2.025607960817778653e-03 2.747283226056544680e-03 5.350491480793482905e-03 4.059324604148315148e-03 2.943359863016744432e-03 1.331031714118527040e-02 1.116400453912568154e-03 6.666975553852191871e-03 9.183306350097978840e-03 4.534321246536200320e-03 4.137369440890378836e-02 3.385815460845562584e-03 2.620839181711695845e-03 1.795903353945035776e-03 2.309531839187371760e-02 3.352531873352053177e-03 1.971763132998423027e-02 2.660045909921898016e-02 1.375752863930975638e-03 7.174242912010209139e-02 4.582393300698414662e-03 5.552926527376256076e-03 6.880745386888631986e-03 5.185065920238009912e-03 4.472049323297369421e-03 1.915586759026291193e-03 3.578669145078385537e-03 1.390733438648475706e-01 8.440810914800353504e-03 1.670782711602346923e-03 1.200826526104489637e-02 3.674873326954083280e-02 3.592767247563260873e-03 8.161534254102362218e-03 2.603511896204742989e-03 1.965819955849597549e-03 1.600331118767382363e-02 5.756507022100898485e-03 8.384897418705987079e-03 2.344385933886081186e-02 5.312110260246691480e-03 1.187229381471768125e-01 1.559741553120940968e-02 4.911357911802964604e-03 3.647560484885426293e-03 4.056861635292449003e-03 6.165281654459600982e-03 4.485531329332085107e-03 5.246518979569457161e-03 4.790695692085339755e-03 5.737451632020108307e-03 5.263213600227783368e-03 2.477383883257369256e-03 7.473218778459690161e-03 3.071677478322551794e-03 3.774126484555072325e-03 5.070316100667063980e-02 4.873383115586825062e-03 9.199606658884735763e-03 3.641677212308519138e-03 2.652593046614091024e-03 1.632116799881110428e-02 1.215642517934162337e-02 3.771213014144789762e-03 7.412430916200463127e-02 1.384210944706039219e-02 2.546453451500619181e-03 6.443979851960381436e-03 6.452073539194328952e-03 3.734108226855594077e-03 5.463489595723194057e-03 5.417292040251609972e-03 2.652438819872893119e-03 1.834414024304634877e-02 1.156806048845961804e-02 4.158083434794459035e-03 4.331964574497151020e-03 5.544773423326737616e-03 4.517467107781846652e-03 5.324411901878454978e-03 6.042929546999289449e-03 7.893956354040269907e-03 4.030637723285342318e-03 4.460712709529466788e-03 1.170108387269720024e-02 3.610129339894734869e-03 3.833292460507173056e-03 4.584836280629586702e-02 6.049169019223281027e-03 4.066494156029814427e-03 4.212966691229083800e-03 1.343936134601472245e-02 5.284778737500558411e-03
9.771213924246874294e-04 7.265982957018040376e-04 1.412758338934220819e-03 8.642279450931879183e-04 2.882606966058546064e-02 8.789062967630800749e-02 0.000000000000000000e+00 9.631526473378287587e-03 1.617509704725889454e-03 1.276787503819930367e-03 5.904289805149738612e-03 1.032205549770764952e-03 1.188985477291211977e-02 2.986751280936111776e-03 1.323876422219952449e-02 5.612592114736283423e-03 2.797620371872698661e-03 3.084191884253983940e-02 5.054388062010352518e-03 5.022337493965441449e-03 3.683224227890852156e-03 2.185808134954140766e-02 3.885534797009296618e-03 7.985092857870167149e-02 7.913481281813917675e-03 1.559007987961409138e-03 9.405859214961591330e-02 4.487023426897572553e-03 6.398662285958881847e-03 8.693154393197340818e-03 1.372159215547238097e-02 4.140066303588310279e-03 2.183036411018803805e-03 2.935707099066398821e-03 2.086029598411107827e-02 2.028563968943216181e-02 1.966480333331894689e-03 5.346697002233427067e-03 4.459269016229320398e-02 4.752234553356216896e-03 5.808871062597462109e-03 3.501351399254606575e-03 1.964049149209351735e-03 2.888116619521748085e-02 4.340532055153291033e-03 4.741812799354163353e-03 1.272704830041610467e-02 4.789680840085060697e-03 4.951390812740135566e-02 1.434689936246036704e-02 6.651396816640574999e-03 8.466973730157541234e-03 4.182369251673282926e-03 4.026431730995282121e-03 4.163533597267701954e-03 5.111029779609385301e-03 5.071741329698826670e-03 5.428077934961040782e-03 4.156493382709781220e-03 3.495567175707734592e-03 6.535614588330868752e-03 2.558170352693104124e-03 3.625563594720824720e-03 1.097995391125984183e-01 4.578850517327416776e-03 1.213311870453077923e-02 3.401189374726632311e-03 2.317504570060531944e-03 7.371173552309918248e-03 5.764123583880079865e-02 4.528625350607266842e-03 1.801815141960629377e-02 4.109114701027188205e-03 2.871664568784597447e-03 4.026792155987763029e-03 1.573247196169893017e-02 3.280429665548155720e-03 5.272430775743907304e-03 4.634919798424706056e-03 3.054577422617038747e-03 7.269559368633304874e-02 2.629758798777082421e-02 9.303636593763930929e-03 5.292663432948193324e-03 6.603799922464495022e-03 7.004853413409567117e-03 3.873838625315300516e-03 7.520924215411594824e-03 1.404757227331311815e-02 4.021081919986445666e-03 6.331506514375306871e-03 7.036513481418820923e-03 1.388316018735939348e-03 6.517096198793429634e-03 2.361600989322670471e-02 4.743207547630258133e-03 3.819331282072766214e-03 5.725760341294130855e-03 6.129641438516265223e-02 1.609157846192355371e-02
8.198831615486706914e-02 1.091666164554761509e-01 3.499015478665002885e-03 2.732262364139048660e-02 9.703677915768579854e-03 5.064826500109241916e-03 2.071275194330590014e-02 0.000000000000000000e+00 7.687340415481853928e-02 3.192245517853296161e-02 5.360075533442362934e-03 8.579054251013566723e-02 1.150418204864824684e-02 7.672070825235135887e-03 1.093842316674777243e-01 3.626312141967670544e-02 1.962248543849303556e-02 5.237622334290334934e-03 7.138104605187478406e-03 3.264463742506187177e-02 3.808196213954905679e-03 6.522446928342671979e-02 9.877418492624811391e-03 3.744757180790547757e-02 9.141309034727649815e-03 2.037844894900708251e-03 3.946471372227340103e-03 6.091121620371349465e-03 3.042163608017409149e-02 6.521816187061451123e-03 6.424766880522471413e-02 5.944070529653870325e-03 8.554125167324427848e-03 8.885471569913651335e-02 1.415275406264882713e-02 2.223599657636692387e-02 1.733964579156408326e-03 4.179930001136404442e-03 5.585510142860660061e-03 5.395785418064606535e-03 7.525543711061383374e-03 7.706762528893672248e-02 8.613213199273647702e-03 2.417504100081739257e-02 6.550769732453542819e-03 5.600395029751820998e-03 4.077090216641107191e-03 3.482715044220344863e-02 3.380561740965080247e-02 7.788892385217496307e-03 3.693118054616979784e-02 2.752389563913823500e-02 2.176280251646954891e-02 8.771035647891637851e-03 4.435143816626725341e-03 9.140983829398907287e-03 8.582453232197126414e-02 1.581674668428623143e-02 1.075757834951247827e-02 5.512991260998778217e-03 5.985120906714415379e-03 4.944807121870611888e-02 3.736468583909652134e-03 9.015103767824363123e-03 7.392148009593137344e-03 1.061797633346778062e-02 1.348154597168315684e-02 2.195698139606573271e-02 2.988321487579411947e-02 1.422990729099375164e-02 5.302200739188719751e-03 8.365398686699825059e-03 3.930568092287863718e-03 2.811399729754725848e-03 1.295422158501452307e-02 5.148789893453713760e-03 3.812094515956090945e-02 5.399159267059657104e-03 8.557980199309605032e-03 1.016450612399837430e-02 1.556231057328915854e-02 1.070245594826385593e-02 2.770172471407939679e-02 3.690892219518839001e-02 4.658143272503889251e-03 1.373990898253955699e-02 4.496254592544274807e-03 6.399576112412945841e-03 6.152013557524075964e-03 5.778367919934454533e-03 1.588546742477976031e-02 2.031052958938594361e-02 1.187869227300516160e-02 6.316584801423341840e-03 4.619317197155588250e-03 4.826725513046517188e-03 2.107557227744208742e-02 3.222423972788944491e-02 1.121069122088948905e-02 9.512829033572424778e-03
5.626278041121057089e-02 7.036717392540049743e-02 1.383999985970664828e-02 6.048847849876946153e-03 1.868142640142960277e-03 6.293638265607129009e-03 3.246037705467048722e-03 4.434102552224894467e-02 0.000000000000000000e+00 6.285468710117720487e-03 2.648387838499233465e-03 7.208090128030855692e-02 4.059940654156073657e-03 2.438706281903029686e-03 6.611673420251526490e-03 7.981900178264443244e-03 1.198103315992572332e-01 4.631400785021807034e-03 2.610794278343850621e-03 3.596641701308350182e-03 2.368942752891966836e-03 7.000987698727201280e-03 4.861913476462968731e-03 3.199374931390160104e-02 8.523376418084673695e-03 1.812591881269969658e-03 2.928273983155935036e-03 5.863024856326264772e-03 9.629634414324723599e-03 3.249265461116813275e-02 2.111599292162106428e-02 2.118606361568029298e-02 3.906641774994664557e-03 1.906936272768135210e-02 3.503068596830809234e-02 1.757875811890424397e-02 1.676877497107143872e-03 5.096768325362713986e-03 4.664424106938958037e-03 3.027233395733245052e-03 1.345952923593570216e-01 5.845785753728599543e-02 3.315400773131516304e-03 2.073858284733552659e-02 4.214068807224059798e-03 7.440198780006616018e-03 2.094269542858376906e-03 1.563280270115685600e-02 4.521236385728330878e-03 2.692639532322260026e-02 1.308578405388065649e-02 5.671704583577507133e-03 1.168875339534286746e-02 5.846707410525678154e-03 4.401439030153151723e-03 7.192236716550341920e-03 3.582859991678645495e-02 8.805353293027616199e-03 3.698526169048112471e-03 3.734515825841454566e-03 5.905575882301226584e-03 6.736955878019453350e-03 3.719516704694573496e-03 3.814211209232214531e-03 6.781917396149744238e-03 5.494105880228458694e-03 5.454125145600249511e-03 8.330179884674260987e-03 1.024006179339752298e-02 2.549877349350501525e-03 4.447948337973816647e-03 4.666132289441549640e-03 2.304339703420599586e-02 3.247658810864744328e-03 4.912155313066449147e-02 3.879540655644852978e-03 1.435265596979925368e-02 5.229055295387139909e-03 1.301086736422388257e-02 4.215658338757515694e-03 2.722640311963060982e-03 6.616376139274259861e-03 9.924808803730103546e-03 8.605343766990406623e-03 5.438204401841593288e-03 5.193089699620182659e-03 3.992348324696950480e-03 5.104616413400855403e-03 5.541039743720116081e-03 6.315755126673124401e-03 4.323900980537643580e-03 1.203410614952886426e-01 3.433775564823963664e-03 4.865531989396131192e-03 2.491426044270340229e-02 4.554816322283414959e-03 1.764108022026058403e-02 4.133803928726750149e-03 9.064508352779294953e-02 4.952473296760014770e-03
1.944064025387820874e-02 1.907206679129894861e-02 1.556347372624822603e-02 9.293072051284398394e-02 1.614354972492046229e-03 7.049682820858721964e-03 2.894925633344603774e-03 2.044763589156949057e-02 7.532254033238552048e-03 0.000000000000000000e+00 3.798059641037488613e-03 5.022967595680531694e-02 3.698391240524464586e-03 6.333701969328482673e-03 9.417620091922315056e-03 9.780500817053575102e-03 7.455913865508531635e-02 4.009712986379488850e-03 3.807779425155140545e-03 4.419264064188474853e-03 2.682514081538004205e-03 5.483147032819372935e-02 9.286794840622914285e-03 5.144504309236707686e-03 2.550876957743837548e-02 2.204405516974988852e-03 1.936754159777144589e-03 3.339388192724736335e-03 7.678148994390060836e-03 9.068508325289088498e-03 5.799770472765823984e-03 4.369798493555445904e-03 9.192490693784953482e-02 3.790586268135887754e-02 4.635280591880125943e-03 7.640844991128718094e-03 1.986952378140823504e-03 3.220293950857126049e-03 4.340029688549210292e-03 3.099892931029914547e-03 3.631684935383585298e-03 2.758341567502235747e-02 8.189806000362986893e-02 7.365115009703773752e-02 4.704429692388545359e-03 5.835624764822168464e-03 2.593268947488183099e-03 1.099191642431527650e-02 3.810142267123181083e-03 2.216178458159229203e-02 1.933258278760839263e-02 9.934883591410880593e-03 6.209295459095968799e-03 2.260637705830359848e-02 5.185668754816991945e-03 7.873679193378339131e-03 1.188146892354620399e-02 6.959040146270149309e-03 8.509948857500393427e-03 3.641920568788050826e-03 7.617364720347276352e-03 3.019878662424703777e-02 1.950211335723029543e-03 7.544753895938679546e-03 5.652092431801992653e-03 3.882765690381349572e-03 7.342858353462327833e-03 4.813132802559719897e-02 1.396678278324351742e-02 4.414507564344487614e-03 1.212697734942006986e-02 1.154628216975516104e-02 1.876986889803199457e-02 3.427479793548028706e-03 9.341573022185779840e-03 6.400166147493627222e-03 1.452786392746435729e-02 5.466065945953575873e-03 5.884134573576984585e-03 2.104614292695798031e-03 5.147504424056668047e-03 9.506582802385518671e-03 2.019664620241880953e-02 2.708862621937190018e-02 4.591233586073499746e-03 5.171855124347522238e-03 6.043088463916023931e-03 5.867021952479913559e-03 5.846267734053072276e-03 5.777304781266191964e-03 4.377521084991874319e-03 9.855370776532014487e-03 3.095470701574035838e-02 3.332044349612713063e-02 1.739221503341651862e-02 5.389093906197628403e-03 3.967060774397771286e-03 4.962611217378121165e-03 4.360571366786897447e-03 4.627173132206178346e-03
