,AT5G04140,AT1G70530,AT3G14240,AT5G10450,AT1G21670,AT2G25000,AT5G55050,AT4G21326,AT1G04110,AT4G20860,AT1G72300,AT4G20000,AT1G08090,AT4G01250,AT3G48650,AT4G34980,AT4G33430,AT2G22122,AT1G51800,AT3G52450,AT4G35180,AT5G53110,AT1G30730,AT2G39200,AT1G14780,AT2G19170,AT4G21870,AT5G46330,AT3G46280,AT1G77380,AT4G20430,AT3G49780,AT1G52200,AT5G50200,AT1G15950,AT1G64170,AT5G01540,AT5G59190,AT3G45060,AT3G29034,AT2G06050,AT2G05920,AT5G59130,AT1G66210,AT2G04160,AT1G51890,AT2G30490,AT4G28140,AT5G13930,AT5G06950,AT5G20250,AT5G11940,AT1G64280,AT5G20480,AT5G44530,AT1G20150,AT1G30600,AT4G39400,AT5G07440,AT4G23210,AT5G59080,AT5G53460,AT1G71950,AT5G67450,AT2G44370,AT5G44585,AT2G25470,AT1G51620,AT5G54160,AT2G41220,AT5G03620,AT4G21323,AT5G66420,AT5G45650,AT2G39530,AT4G30190,AT2G01950,AT4G26330,AT1G37130,AT1G12940,AT3G19010,AT1G30720,AT5G59810,AT2G15620,AT2G44380,AT1G02450,AT2G02220,AT5G45640,AT1G62340,AT1G19380,AT2G38900,AT4G24160,AT4G20850,AT2G37040,AT4G15040,AT5G58840,AT5G58820,AT1G65490,AT3G59880,AT2G36690,AT5G51750,AT4G38560,AT1G66220,AT1G32970,AT3G26210,AT4G08850,AT2G42360,AT3G14067,AT5G37600,AT1G49000,AT1G32950,AT3G19930,AT4G00230,AT2G30360,AT1G51680,AT3G50470,AT1G61380,AT5G67360,AT1G01900,AT2G39850,AT5G67090,AT5G59100,AT5G19660,AT1G35160,AT3G50480,AT2G31400,AT5G39580,AT5G59090,AT1G05300,AT4G01700,AT1G65690,AT3G21080,AT4G27730,AT4G31550,AT4G21410,AT5G40780,AT1G20160,AT1G61360,AT2G17740,AT5G48430,AT3G25882,AT2G19190,AT2G44490,AT3G19450,AT2G37710,AT4G31800,AT3G22060
AT1G14780,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05596959269800772,0.018944771564178176,0.033428062697100414,0.11793783432393012,0.04012694118897109,0.0,0.06791908630387233,0.22114538108866544,0.08451903269354522,0.04916357086150902,0.13199120947932075,0.06508346346737381,0.04012852814586232,0.020998966086261728,0.014062369305143818,0.019202569850968132,0.03538850662184401,0.0,0.0,0.0,0.12006932510401258,0.07285017894355272,0.039576957234913834,0.04480502135260944,0.015902192358613343,0.01634145127861264,0.0931947781185416,0.23372368429681,0.046252887827309186,0.03838588103025353,0.0,0.02128670324679094,0.0,0.061039281115518706,0.09337068060187947,0.10502236849682767,0.01547458723683226,0.0315379931967259,0.18055430792948113,0.12980515796192327,0.1189771665141306,0.10533234792894564,0.07939795019028084,0.09428657787083017,0.08872389715958895,0.0,0.0,0.09390386050958699,0.018765084619204897,0.04270737368186861,0.0,0.04335951552044803,0.0,0.0,0.06478715469581942,0.08921126421511727,0.029148186705247214,0.0,0.0,0.07592618849466026,0.03800468339418028,0.08426175434584549,0.0,0.0,0.1333514186128415,0.030300214967510453,0.06712112297645012,0.0,0.07967691914166242,0.0,0.0,0.0008759069431918398,0.12417006600330205,0.0755591833717395,0.10770150119796473,0.027961232009587222,0.09194458426266428,0.0,0.0,0.1646610327239646,0.10719031305313109,0.08441766769301906,0.007511690762133094,0.08003406987546113,0.09448024978522063,0.0,0.08937291860470298,0.0845184044348144,0.003969243901023489,0.0,0.08666811972762933,0.19605496443166426,0.08273687259839013,0.0,0.0,0.0,0.05603428059166249,0.010594696594342867,0.09211426142971968,0.031572864065038786,0.0,0.19965125955346052,0.0,0.05691888089344532,0.032169141003808965,0.058330324255932986,0.06142692748709533,0.009428086778597411,0.04174982306163999,0.12890182039471698,0.13107588504429502,0.0,0.15518062999040083,0.0663951831056302,0.07469162198705659,0.07717267084516188,0.0337355564896602,0.15376041458436185,0.0726734441681085,0.07807222829126181,0.10830712077410554,0.12173733150430532
AT2G19170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015804150085114488,0.06797924075111816,0.03759296355511332,0.03714639762978966,0.15660884984723733,0.024310218942253936,0.0,0.06520525643169006,0.011172637583753975,0.0,0.0,0.06899068698586719,0.03152333414774411,0.0,0.1578049758046407,0.0,0.06388773166173167,0.0,0.06370892152647056,0.024317383324590214,0.056900478166692636,0.008351367858166814,0.010911187917396648,0.037369305242087814,0.0,0.05744653793395238,0.0,0.028648891384860597,0.0,0.0,0.027872268532251665,0.07709634856225467,0.10686290781267616,0.011091233694009217,0.047115544375579965,0.013299126425870833,0.0,0.010128117552260507,0.027262578202129628,0.024395887038405784,0.06085889034096903,0.03602103737939033,0.13338760029304408,0.0,0.15106596538683426,0.0,0.0,0.01815921840616963,0.024959288094070553,0.025292773180443318,0.0,0.0,0.0,0.030700954672279623,0.07563685542063614,0.04915805158449227,0.13715684131497885,0.06470849698814352,0.048773598016828235,0.04324425187445757,0.07504738168724678,0.021786818309537326,0.028865089011852696,0.0,0.0,0.0,0.053637814385087745,0.0,0.0073088262537526205,0.006570229211821266,0.0,0.013215979020373192,0.0,0.055592020229471295,0.0,0.02365423523688448,0.087582186431858,0.0,0.0,0.04945551708365348,0.0,0.026301427090067442,0.03880112201165997,0.0,0.032472269338516435,0.01222754197689735,0.06961255849266568,0.0,0.04219156354019371,0.0,0.04961849076218838,0.048577377232077,0.040759688833473806,0.0,0.0,0.0,0.07031325065029059,0.08401570633437361,0.0,0.015198764998999525,0.0,0.0,0.0,0.034218031646202185,0.04333242956136418,0.0,0.0,0.0,0.05663984834955982,0.017966325663567817,0.011870770529303298,0.05926528749008386,0.0,0.10580003482445255,0.011468127528747152,0.0,0.0,0.04711569254809045,0.0,0.02750159603664093
AT4G21870,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02132625065066529,0.0,0.0,0.0,0.0,0.06891032321463197,0.010674674761755654,0.07591203280806469,0.0,0.0,0.0,0.04410527964240263,0.00034212661327681637,0.01190332113272774,0.0,0.006698458900298743,0.10608968969005472,0.09950263718199803,0.0,0.0239995043896295,0.07951131890292085,0.036200189114689474,0.0,0.030932126473361965,0.023285291862548796,0.0,0.07362022366264376,0.0,0.01696090433009334,0.02947783455063191,0.03151139778548351,0.0,0.08413135699749197,0.0,0.0,0.07544073045388422,0.0,0.09861633533167824,0.004815571109913819,0.0318266191038965,0.005712934218033094,0.015833121006956885,0.0,0.0,0.02464008391012884,0.0,0.0,0.04571555201704269,0.0,0.0,0.0,0.016334014613989423,0.0,0.0,0.0,0.01899241228781956,0.0,0.09263896201559252,0.0,0.0,0.0,0.045152948832721806,0.0,0.05622683061639733,0.0,0.0,0.0,0.0,0.0,0.025122919747675443,0.1025476945656767,0.0,0.08468112098193292,0.0,0.0,0.013078024153739376,0.0,0.0,0.04076855641366994,0.0,0.0478247330569459,0.0,0.06244702554555026,0.0,0.0,0.03622481974411107,0.07957636628830933,0.0,0.0,0.0,0.0,0.03434722084187647,0.0,0.06267351235080243,0.07580886919882901,0.0,0.0,0.10069321423550859,0.0,0.0025140405593682136,0.05197452556719151,0.06373077650445858,0.03755432681315973,0.0031018299096921,0.1297697569195786,0.09732977834964096,0.012767949653850641,0.0031628959460536787,0.0,0.0,0.009155387651896163,0.032551338414953834,0.11798571665849966,0.0,0.0,0.0,0.029987737869410003,0.0,0.06365360149075316
AT5G46330,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028318118695380257,0.011433668888998882,0.010046323908471155,0.0,0.036161001484937616,0.013793360779375652,0.04301414886699528,0.06429219332215363,0.042672298019234445,0.015363333873859464,0.0,0.04539612946287508,0.056705759255971655,0.058272737916580386,0.0511372842112896,0.0,0.0,0.007924357941874849,0.0,0.03493693987381774,0.03297350831513057,0.0,0.0,0.0,0.0,0.004192890699758589,0.0,0.02337418031014815,0.00010116021227379868,0.0,0.09352228505849625,0.06427364008594227,0.002354787094186239,0.06638228080305764,0.0,0.015858374987895774,0.0034304888611846884,0.0,0.01539910912725806,0.0,0.0028494310798621303,0.0,0.0,0.04260379156473437,0.03375074903408404,0.026888086161676927,0.09647707600411848,0.09596891915222527,0.008568365093912123,0.0,0.111393091292177,0.06805871763413474,0.1079303856699465,0.0,0.035924757057875345,0.043763168489639126,0.07845304043459955,0.0,0.005287091286463541,0.0,0.0,0.0,0.0,0.01207133623053247,0.0,0.0,0.0,0.029922071525030347,0.0,0.0,0.027466727172878125,0.11797976416128475,0.014009504424623564,0.0,0.06312530221103985,0.016431959229293858,0.0,0.06792608365091768,0.04919659178885971,0.009066030163429328,0.0,0.1244007587455973,0.026725492798329586,0.02179294084390615,0.0,0.027605409253263158,0.044218549294107845,0.019426073112071673,0.09834031553912403,0.0,0.0,0.0,0.0,0.0,0.003025044707067659,0.0,0.09364758779371574,0.0,0.0,0.2001267876858146,0.01427309296531698,0.08766806876234101,0.04650379236962432,0.12165969340498717,0.03779978423674657,0.0,0.0,0.0,0.042904546739525484,0.0,0.03382536252135382,0.0,3.789173725476935e-05
AT3G46280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08788622900877407,0.11866939980569424,0.07605943976955176,0.4214951106417877,0.19936042247045305,0.030904762619002213,0.11318341095607298,0.17058351729106347,0.010364429175605983,0.04244408638751951,0.30181386015302647,0.04167063843483265,0.14395499031775483,0.035452522169238554,0.034418629149386426,0.03151648132126783,0.32538699121823544,0.19478179967011178,0.0,0.07879084781810919,0.008360752915963277,0.0,0.02029744628854724,0.03635897766205254,0.029472199226774576,0.14049521264582365,0.0,0.0,0.09140973797007912,0.10411990431702045,0.17779704518729522,0.03467686144534432,0.11751231158925313,0.030036371376459536,0.13578244316202537,0.3608405968502342,0.2742253503371066,0.15212656193545815,0.21970414246869918,0.05103799330856229,0.0,0.11237678643715121,0.0,0.34608586724998425,0.07177129455707298,0.35917179574428615,0.10042674941715002,0.0051166020656374656,0.0118726936288307,0.06097999835958556,0.010809391765512544,0.1292072204182002,0.1619120962699634,0.0,0.09658917766941633,0.1337804864637322,0.05830186033323992,0.21217214206624946,0.0,0.0,0.09793858731658012,0.011217424420909783,0.02231675765297969,0.050119664692146015,0.09467366974706493,0.045484426611219764,0.0,0.028600940592815816,0.0,0.11260952809956537,0.31099308611705356,0.10191310873371595,0.0926827618913193,0.009012270988599802,0.0,0.12273174641856466,0.14611473373231854,0.20775203252858554,0.08805006490101985,0.17594738337344262,0.17778561147684457,0.017646816188432002,0.09320594123137238,0.010485825775994329,0.013162441835228522,0.09959348256816591,0.10012506355087791,0.24914996667957157,0.023826109784724103,0.008598323217259729,0.1621008771307504,0.008030992896459477,0.01892203934171177,0.0,0.018331517700160394,0.0807164631894286,0.0,0.30051618659825263,0.003415563254326681,0.1350359050433385,0.20919454097778156,0.18514598141053873,0.1256247524581593,0.06351223650033067,0.22400867236486466,0.043361969661789956,0.2797282788113593,0.0,0.16342231906658977,0.35703474408740044,0.31123464613518736,0.058928136095597106,0.20995105759363697,0.16850400008952482,0.028757011027481516,0.07013447677768747,0.06745749762873787,0.23551673605061052
AT1G77380,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014540019961733597,0.18139071674442775,0.15879350434313833,0.26759836255596525,0.0,0.0941997331182165,0.04473563460122154,0.06349896107169406,0.132225226832132,0.13600397620956262,0.07034236366369506,0.1461348329422123,0.05070534990810982,0.0,0.035368728139341554,0.18970834053649632,0.09981185648317048,0.050165222207147586,0.12212736957843662,0.0842805183650055,0.08621954870357396,0.0,0.0,0.034909331193005544,0.03493774022896412,0.0,0.0,0.028150475043910772,0.06350147586742949,0.11930464847129674,0.04240656834601686,0.0,0.13277773195690123,0.0,0.16150333453760868,0.12186805890240215,0.07470183875242697,0.16171676214815367,0.0,0.04562874095728375,0.0,0.04565102810011057,0.0,0.009895265452197544,0.11341395896221829,0.08112409357453787,0.0,0.0,0.01428634557408337,0.0,0.11388543577347332,0.04540999371588139,0.00038923684606806397,0.045289319499639324,0.014532586886708776,0.08591322011015068,0.12961407010662107,0.0023494680679705393,0.04838132707406961,0.053823928802891885,0.0,0.06673819040309414,0.0,0.04548045476619422,0.06325312541399675,0.0,0.0,0.023675238523730213,0.06406721481518285,0.12262950720020638,0.07567563319700343,0.004304018902488549,0.053494707553298104,0.020381906327819665,0.16419724475873765,0.0,0.0010174880109354856,0.043624249488738,0.12093932873024071,0.05626398148541534,0.003446817088104348,0.14898010990489685,0.0,0.09353812552870955,0.07862760672844704,0.07399393128262632,0.0922322766284871,0.020554306791753962,0.07724911880576268,0.13195092673339048,0.0,0.0,0.0,0.052250082230035355,0.03637283853304063,0.0,0.16593448591613846,0.0,0.03799824134554841,0.045615093019109265,0.23395346636501113,0.10243375183287284,0.010182486073564201,0.039111976944794735,0.04484047140786318,0.2045931150098852,0.03186904157014281,0.23848627702829805,0.17134614519039193,0.027991841480558444,0.1615276935891976,0.0,0.14470804809078497,0.08192420747504348,0.0,0.06616640601547963,0.04254181281985292
AT4G20430,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1252321224724513,0.03024321777472938,0.0,0.013747928509452612,0.0,0.0,0.1466470088766223,0.051363104153739014,0.0,0.05958049447566105,0.012027622342036581,0.0,0.03455746082250233,0.11533456561419109,0.0,0.0,0.023908365498174433,0.050851032635825355,0.0,0.02459714408861524,0.013823857628831204,0.0,0.0,0.0017357413397312005,0.05021397242271042,0.12187063889033367,0.01234727177253836,0.0,0.0,0.04116641216936712,0.018239679040956025,0.0,0.0,0.0004642985498710672,0.015571218765340289,0.02742037023938071,0.0,0.0,0.04862143365317695,0.013001941892240021,0.0,0.0,0.038872085970921955,0.039445945055706755,0.008441173691841719,0.0,0.0,0.055072387038185955,0.0,0.035362098697006905,0.007969725309585618,0.0,0.0,0.0,0.009585811185595539,0.0022945056610126358,0.0,0.0,0.0,0.0,0.0,0.0,0.03890270523820627,0.0,0.03010357027068289,0.0,0.0,0.015120639582672846,0.044120902912164084,0.0011731898071567493,0.0,0.0,0.0,0.0,0.019654194826783877,0.0,0.038964236665854246,0.0,0.08588049441480572,0.0,0.03404908815766272,0.012553492333937877,0.0,0.0,0.0,0.0,0.04958714326109237,0.0,0.015293516874219648,0.03457435966903888,0.0,0.07116798155055992,0.006446090880460442,0.011329583786716668,0.03921622814654624,0.03958318691525187,0.0,0.0,0.07467411333957585,0.0,0.016142319098283897,0.0,0.0,0.0160239979041239,0.06617398112787232,0.0365385064182886,0.10808042871807655,0.0,0.0,0.02026262884204222,0.0536168440851188,0.02090893809043748,0.0,0.0,0.0,0.0
AT3G49780,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3351236943254732,0.23982310651944805,0.0,0.0,0.1987342530608236,0.018906855715852267,0.057059767818006035,0.37926461365089104,0.05722468571076722,0.3169492601930082,0.0,0.018783679416152665,0.0,0.4440017587199405,0.16732211853845103,0.029091720186738668,0.07715087774198759,0.0,0.0,0.008617169524116175,0.09484054719435586,0.0,0.010867051580949472,0.06888443502972241,0.0013633639835675115,0.02850301929283927,0.047777476812123076,0.08458277645982215,0.025718252461174096,0.19107962266161893,0.09784194529728252,0.2852419429699964,0.23813034522221743,0.17002521937592951,0.0,0.13588296665700694,0.0,0.03788507624017101,0.0,0.0,0.06541613059561002,0.04454629939559296,0.21320205601122666,0.11179083599988915,0.08133308334596889,0.0,0.0,0.0,0.12813465466302554,0.10496957446853439,0.0,0.10684030796270716,0.22075232623426722,0.07343532787928964,0.15795447134563467,0.07451166745155535,0.045313519329173824,0.16966392745706083,0.09035917401059423,0.03843610244021911,0.11214227245092712,0.041345466713040846,0.0020811163519680598,0.05392021015893089,0.07285518756546527,0.06730494441537305,0.13864713404670748,0.165864475711353,0.13032192794091824,0.10083501813270734,0.0,4.736948380790196e-05,0.20609813727113657,0.06739578194086393,0.3117355516022473,0.06609168105050012,0.16246393070085619,0.19816049556685522,0.16636164995747604,0.0,0.0,0.21223532790598565,0.04191682780047534,0.20232103410680669,0.15075361652265662,0.2772563104071579,0.0,0.07831987842841026,0.0,0.02200979111596535,0.0,0.0,0.08096434062947622,0.018486508849291594,0.24753136282659693,0.0,0.08024375895745273,0.13708719966613825,0.3763159559398135,0.14562756907160468,0.06571741887430593,0.05338653169111107,0.2001421011723914,0.2183903893504051,0.045455202385523474,0.26318422127109686,0.10356973300250605,0.09197335002188178,0.13431350289646238,0.12380596008760159,0.10701262831802327,0.0,0.12140947412593017,0.09627522698942514,0.25939299545212346
AT1G52200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853011514009781,0.0,0.14228669471123068,0.36170024251947575,0.0,0.08090707266977426,0.46308549694012724,0.10468275206057287,0.29620069128268467,0.007351152350484336,0.01372739409603696,0.0,0.44053228493655827,0.24792374550692564,0.0,0.0,0.0,0.0,0.07748185396693952,0.16169084168817682,0.0,0.04037911469472766,0.0,0.094960663390113,0.0,0.04985474242966603,0.30414663165258826,0.02630230389128685,0.13100731433369117,0.10319029682612024,0.15330339062340337,0.4066838898464622,0.33889428365251484,0.11908680424584706,0.4811440671089242,0.19822517544204565,0.04795095093373236,0.0,0.003449031273155434,0.18035220906387206,0.09070568003757473,0.25965549446320657,0.0,0.0012509899766230959,0.0,0.05694836872291131,0.05823830842563349,0.23955786049826444,0.3050857035055565,0.0,0.10777390715400981,0.321509714468055,0.0928239751382196,0.43071746135653677,0.0,0.020006702335740645,0.250762711150901,0.13055702193157837,0.194555153021426,0.04533096348310872,0.21605049423501788,0.003474812444737685,0.007603493643618231,0.00879314213294946,0.11631069141001649,0.17202932986896902,0.3687551396363835,0.11286168913398975,0.09843173313595588,0.0,0.043480634096408455,0.23949938138271487,0.16901858810809167,0.3628468170928678,0.13242024311548528,0.17133738216207095,0.3012810843908613,0.007976972997218779,0.20106660020311562,0.0,0.08892631150687547,0.0399834861143602,0.16202062895586988,0.3639858014887678,0.26459141148489396,0.0,0.04053385580546509,0.031129631914996958,0.0,0.0,0.16097377367278054,0.20533837002107758,0.0,0.5276579309909359,0.01743894926167755,0.30174312192151365,0.1827534009227747,0.47228243469863895,0.20950348066690427,0.07799305213797258,0.24284037340504705,0.13164829634314978,0.3353021538571086,0.0,0.41175649562934447,0.5001986726388714,0.39441201506360146,0.19857698575044247,0.18931310124904321,0.273633872980491,0.0,0.1577069245358662,0.18749618740406881,0.31951298541252515
AT5G50200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029757694865818696,0.21701154515018306,0.27113432902004075,0.016060669752540058,0.09610646512232135,0.45808368192426663,0.05382002304286915,0.1779086891110062,0.05398505272388321,0.0,0.052876415114046615,0.274177316115642,0.2775334602608224,0.026737098490823064,0.010445996952199055,0.028114933747980686,0.13218219042383383,0.03382493961112343,0.12536674094773526,0.0,0.06465827856112605,0.005436018707555279,0.023426825905736415,0.03343021860332307,0.07413352891209124,0.18781371793733181,0.0,0.06423518378017512,0.17100961349256538,0.14665042194974243,0.31487867337719,0.2559439565911432,0.15538583525496819,0.21103754128634522,0.17233428965671305,0.0,0.04303188344424047,0.0,0.19371907460665683,0.04867552862546631,0.21082878826140727,0.07434101055597164,0.036025315428657834,0.0,0.09664149973213054,0.0681641600393752,0.1817138524824946,0.3124074347352599,0.0,0.11577869557732257,0.20499219589651463,0.11529678432084944,0.24484066441164143,0.07304558170215913,0.0,0.12343444459251485,0.07427206589506419,0.1254122381685725,0.0,0.13621071640139126,0.0,0.0,0.011048397957937661,0.0,0.08889459976745218,0.13959529750166877,0.1320952622552889,0.12377874755618601,0.0,0.020778112225656953,0.22103933505795736,0.10938845468120006,0.2623351522627704,0.048561779009664185,0.279154141664949,0.16274483642987936,0.18630043455295597,0.05750644454133513,0.0,0.023864209341500908,0.08227347800818641,0.16579795988735668,0.2440273553412209,0.09367254389475521,0.0,0.1087742595670802,0.027291248419458958,0.014522440180807505,0.0037780930608277696,0.11347132622746137,0.17453023460164108,0.0014379533330355354,0.2833197004640704,0.0,0.1663576094206911,0.17275257734126548,0.4072043194735149,0.15580854280592726,0.0,0.055788944792702244,0.07768661270875721,0.33152683729939336,0.0,0.17047092024682664,0.3609383648866753,0.20263452508629687,0.2093490883901774,0.17920062890897803,0.0911283501296567,0.0,0.2271148983270479,0.11345773243498636,0.20173382785347593
AT1G15950,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015266104162829919,0.02677247655868209,0.036629607123821684,0.06493855679295035,0.0,0.01593095066547301,0.0,0.0,0.0,0.0472928054964743,0.026599063257528588,0.0,0.0,0.09386419233037624,0.0,0.07421237237148182,0.015196028095017411,0.018504196142920426,0.0,0.0,0.0,0.12636835874274932,0.0,0.14887605324260278,0.025489380864377242,0.13251857533732747,0.0,0.057026712506095256,0.0,0.04143393913447868,0.010993209697238493,0.0412146255225343,0.0,0.17615515168012896,0.0,0.0,0.0,0.026272184030891488,0.0,0.0,0.0021699905744863024,0.0,0.0,0.2775471541304053,0.010397898824968221,0.04100509404232611,0.06450841144906216,0.0,0.03526448526721793,0.0,0.0,0.0,0.0,0.02241728041542923,0.029536645355668467,0.0,0.12386528520024798,0.0740190099504563,0.1992487552112565,0.07330446247947386,0.013660908481632594,0.0,0.07879465616095072,0.0,0.0297580900165757,0.0,0.018058320659154914,0.03379806950560904,0.0012315988324751448,0.0,0.07771167729748041,0.046151257590018036,0.0,0.0,0.0196503426813186,0.0,0.11111213270250597,0.05190947310721872,0.017849614726687335,0.21557721775229433,0.009873865241299296,0.018498370412454168,0.0,0.020866230289762866,0.05430890477447692,0.016695932459627416,0.017241088622545364,0.0010804910543673607,0.020490157847076418,0.0,0.040108493639390064,0.01249434568312524,0.0,0.01651082954223515,0.025937633115714398,0.05268028581946416,0.0,0.0,0.0073232065733790375,0.001900987576758384,0.0,0.09819895048906324,0.0,0.0,0.04834941727288866,0.0,0.026692502546531438,0.0,0.015940517829712952,0.015131783956899403,0.027245076877239205,0.004025147582168653
AT1G64170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24565820204447286,0.017502853647718197,0.017492977621437644,0.15062928518466334,0.08553888562003942,0.046950036256801386,0.05275073157071297,0.0,0.01641276416515347,0.069410610794709,0.05948023721528095,0.015204120428549572,0.0,0.006974435117824251,0.0,0.0,0.0671544478039352,0.0,0.015786583000142462,0.04094162945235369,0.0425308922186618,0.0,0.030905676992338593,0.11009707095830157,0.054996574556769096,0.0921450378914428,0.0,0.08171770919402199,0.135415962673761,0.09968112163834664,0.14602354173610466,0.17502823894519492,0.07840121113170029,0.02072879238120562,0.0007389728665503359,0.06324405342518569,0.0682453985277518,0.08283052340700814,0.014451024535315327,0.051427866852070014,0.0192994194547218,0.0,0.07856939997593937,0.1396120636448115,0.0,0.07086699258625195,0.01581805224260946,0.0,0.2142250456856316,0.053736639877476344,0.1658313779025682,0.03341412791583931,0.02195249144469802,0.08928854586301349,0.019404663875680628,0.0,0.0,0.0,0.0,0.0,0.04378126854886366,0.011040330521238095,0.027659347532109857,0.16510235338798696,0.03369459470413472,0.14403861990491706,0.0,0.0,0.23094715175435732,0.03603417044318813,0.1271392836552463,0.0,0.16043107727073247,0.1260754575159031,0.02516668579282899,0.11147981017984998,0.01882497101808389,0.000595998202902015,0.0,0.132195590549113,0.18594410004130757,0.12474513169305701,0.026825331988983514,0.03848567206945419,0.023841288532817195,0.0,0.12845291950200521,0.0,0.14523095983220746,0.0,0.042632744371163156,0.0,0.31733823691052976,0.10611515654915915,0.0,0.0010187732196993426,0.15867599217977735,0.06669751629407616,0.00912631229035843,0.1318954957992644,0.0,0.09146263622639794,0.23748332500694724,0.031077769216275364,0.09652967427799553,0.0,0.06937184993807999,0.004791361375297676,0.17384956533760532,0.036431923036739366,0.04220855338970453
