,AT5G04140,AT1G70530,AT3G14240,AT5G10450,AT1G21670,AT2G25000,AT5G55050,AT4G21326,AT1G04110,AT4G20860,AT1G72300,AT4G20000,AT1G08090,AT4G01250,AT3G48650,AT4G34980,AT4G33430,AT2G22122,AT1G51800,AT3G52450,AT4G35180,AT5G53110,AT1G30730,AT2G39200,AT1G14780,AT2G19170,AT4G21870,AT5G46330,AT3G46280,AT1G77380,AT4G20430,AT3G49780,AT1G52200,AT5G50200,AT1G15950,AT1G64170,AT5G01540,AT5G59190,AT3G45060,AT3G29034,AT2G06050,AT2G05920,AT5G59130,AT1G66210,AT2G04160,AT1G51890,AT2G30490,AT4G28140,AT5G13930,AT5G06950,AT5G20250,AT5G11940,AT1G64280,AT5G20480,AT5G44530,AT1G20150,AT1G30600,AT4G39400,AT5G07440,AT4G23210,AT5G59080,AT5G53460,AT1G71950,AT5G67450,AT2G44370,AT5G44585,AT2G25470,AT1G51620,AT5G54160,AT2G41220,AT5G03620,AT4G21323,AT5G66420,AT5G45650,AT2G39530,AT4G30190,AT2G01950,AT4G26330,AT1G37130,AT1G12940,AT3G19010,AT1G30720,AT5G59810,AT2G15620,AT2G44380,AT1G02450,AT2G02220,AT5G45640,AT1G62340,AT1G19380,AT2G38900,AT4G24160,AT4G20850,AT2G37040,AT4G15040,AT5G58840,AT5G58820,AT1G65490,AT3G59880,AT2G36690,AT5G51750,AT4G38560,AT1G66220,AT1G32970,AT3G26210,AT4G08850,AT2G42360,AT3G14067,AT5G37600,AT1G49000,AT1G32950,AT3G19930,AT4G00230,AT2G30360,AT1G51680,AT3G50470,AT1G61380,AT5G67360,AT1G01900,AT2G39850,AT5G67090,AT5G59100,AT5G19660,AT1G35160,AT3G50480,AT2G31400,AT5G39580,AT5G59090,AT1G05300,AT4G01700,AT1G65690,AT3G21080,AT4G27730,AT4G31550,AT4G21410,AT5G40780,AT1G20160,AT1G61360,AT2G17740,AT5G48430,AT3G25882,AT2G19190,AT2G44490,AT3G19450,AT2G37710,AT4G31800,AT3G22060
AT1G30730,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49887478696374,0.1082738268811918,0.11045749729079057,0.08655107073437729,0.0,0.20161300284281292,0.12308112984928932,0.09619423607499766,0.14700033739898677,0.16443116256145784,0.21355306852195444,0.0993227504572547,0.057786496930053444,0.2519685010618584,0.0,0.0,0.22363911073875653,0.1703862924950128,0.04654999016354622,0.17395097717386743,0.00038677552036525675,0.022619789099909804,0.34292400642566223,0.1640472309521619,0.0,0.15262766867725053,0.027343730863264692,0.04868079480199805,0.0,0.2623286503333331,0.00019846570192494362,0.0,0.0,0.0867067687778138,0.0,0.1509260212982413,0.21678531103044696,0.0025106290273155807,0.05226310562429193,0.10451846374142626,0.2143250826913703,0.5510336050934714,0.46101090887643026,0.1547851189599032,0.36433878243264495,0.0,0.0,0.0,0.0,0.09984402185283181,0.09711679574452625,0.2192560049171992,0.014213459104411408,0.004179753554082621,0.0061287740938207325,0.0,0.05126088058478895,0.1431215913080497,0.2895369791560092,0.0,0.21876300158022377,0.33851076222129306,0.011227227367284653,0.41797881486980093,0.02043316500995007,0.0,0.27326149026947677,0.07435633736375857,0.06886511526258521,0.025827867231664303,0.0960163123890978,0.0038269511466981765,0.08933998077022198,0.026163485106315054,0.011146961347666018,0.13934314994047226,0.3595253881864482,0.050208907338959774,0.07864828817994618,0.07527607637925637,0.0,0.18658299293487657,0.09019848590814084,0.16841293765158394,0.06040528240783116,0.11779284856105576,0.21048264285353024,0.0008052016279469498,0.06297976558574092,0.015836150149313166,0.08364359882283079,0.14281546135256296,0.16399739971351313,0.22145939615996268,0.11754195327614392,0.0,0.01448078481055215,0.04173964441454325,0.05191987063464998,0.01984586947820488,0.03384521023290166,0.05299977310962167,0.005822544118614825,0.2903723505624578,0.0508225134184106,0.12395855908651487,0.17358825708035552,0.14122641475672748,0.1647800662318668,0.010717153461228923,0.10801812519388809,0.2521949420517233,0.2183911259390523,0.03187272662815044,0.3295070787666865,0.26958811940682015,0.24043948556652106,0.0938020296943689,0.0887806370548867,0.18292436718096217,0.01924572653704293,0.08171666703614289,0.06085455946726048,0.21793271533786762
AT2G39200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19842031946688254,0.0,0.0,0.04469615843382169,0.476630197480574,0.15168127324318847,0.03935096318221709,0.2841715252349959,0.4240528213029975,0.31709129601304253,0.0658454333089975,0.14904850094811017,0.41471150288201075,0.02152419683085416,0.08179085039221934,0.3678895040830008,0.037154921968926,0.12767566851703616,0.05809948304266088,0.042133962373520184,0.0,0.5095376800291944,0.31093089251474737,0.05369293538522313,0.04085785389220886,0.0030152773636813457,0.04010228050683762,0.0,0.17889764224236027,0.0,0.0,0.0,0.020351541312054966,0.0,0.14018626293403247,0.23408363132158638,0.005216186668676404,0.08372796474801025,0.09106909195055102,0.3358017195462357,0.8104356683469442,0.4670113287472204,0.1869307831777649,0.4923456666784538,0.09041420337037387,0.0,0.0,0.0,0.22470125963541676,0.03513796476306741,0.37243669339153884,0.060295622758513634,0.0,0.0,0.10521900035193421,0.04218588113452593,0.3202888276704712,0.33692058291526106,0.0,0.1669633531843595,0.2823791424925304,0.0794222001483178,0.6689927334337096,0.047117205150935426,0.0,0.285679564800998,0.11223475145847228,0.1749722368939315,0.0,0.16702667257338732,0.016837871398783788,0.0,0.0034475201984298653,0.041865640996688214,0.22380824299137703,0.5268017665500482,0.15747466086860729,0.07971280764127209,0.0,0.011982233869209935,0.2118308737027097,0.2091710849548103,0.3124320605580131,0.042671222203510384,0.11232026015376961,0.34819206488026655,0.00019630646198010027,0.1349315687861925,0.022289329062745944,0.002271376845039086,0.1012083432400801,0.19174616528241795,0.3481182400322065,0.08622295282778625,0.0,0.0,0.05935357785923423,0.051845401099659405,0.0,0.027415912348311533,0.21488558110364342,0.0,0.5097106874444217,0.0,0.1542282775482886,0.19657631659480934,0.204484061489425,0.14606473542173992,0.034104498802222105,0.3687918575791753,0.28516200705292527,0.3021557356150333,0.0,0.4389263381413231,0.45316167634453364,0.4164353720313285,0.16038784894900782,0.21719089541058745,0.3822891605038843,0.045488303474106484,0.14629482207693378,0.19613221351799415,0.45652547320509185
AT1G14780,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056241147185528195,0.019716302418322895,0.03405020993989316,0.11859601636693595,0.04137161778395604,0.0,0.06666960774442421,0.2236731807461103,0.08541784792018703,0.04625253913468752,0.13148425067122704,0.06323051357200815,0.038628756389294194,0.01791802281029997,0.013795562972094944,0.017854550751217557,0.035729152124665875,0.0,0.0,0.0,0.11892633541238506,0.0726279180744478,0.03969137532639522,0.045601349244217104,0.014675301539549102,0.01710995935818116,0.09103384573881401,0.2315658029037777,0.04696681837344352,0.037009512876542194,0.0,0.019849090865405872,0.0,0.06049637110914263,0.09179523201479989,0.107224552244652,0.01669917486096817,0.03174102202416207,0.18317768710197213,0.12823386079417665,0.11987192157955318,0.10529754615432418,0.07974788676912592,0.09370709951530887,0.08907920261639224,0.0,0.0,0.0933982856841653,0.020440216383826204,0.0425212793744798,0.0,0.04166097056736806,0.0,0.0,0.0641231342216948,0.08821237922515435,0.028745277917505252,0.0,0.0,0.07514130270160435,0.03780689285809391,0.08572636085249719,0.0,0.0,0.1334166211014618,0.030723487491177925,0.06588399203845507,0.0,0.07893584367803452,0.0,0.0,0.0015846490680899716,0.12385379524542861,0.07593611651922383,0.10806838587672662,0.025881166443825654,0.09086788417773328,0.0,0.0,0.16436306128761635,0.10656530450947077,0.08362706418156529,0.008547336177529452,0.08145007533403592,0.0949161538059371,0.0,0.08853296479372808,0.08522427561132195,0.003315376582384788,0.0,0.08759875363598324,0.1944956835593714,0.08157217360332814,0.0,0.0,0.0,0.056354909761064054,0.013971372404131044,0.09408456044044744,0.033764622313771975,0.0,0.19863935966054447,0.0,0.054901807274604364,0.03354816455884868,0.05828962084397049,0.062073575394814506,0.007002860702641112,0.04122843914572494,0.12686939763181493,0.13114952463150642,0.0,0.15313370523916836,0.06573360829300201,0.07437282475583107,0.07898009166288777,0.033801551747108194,0.15380518738623272,0.07506255215734847,0.07789374829467932,0.10660509281616704,0.12292545049926806
AT2G19170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016920228391918757,0.06668739210632912,0.036958169194595936,0.039549108971740576,0.15574139995988,0.024045663809127982,0.0,0.06455480909410971,0.011816703389704086,0.0,0.0,0.07047607327746142,0.03179083741650368,0.0,0.1602398756723995,0.0,0.06443062151879131,0.0,0.06347629929818299,0.026502889219813808,0.056799849765795996,0.008219295900701917,0.009665339007016271,0.03661168034092355,0.0,0.05857719011917473,0.0,0.030311189563513308,0.0,0.0,0.027229793360222798,0.07809067090753374,0.1057957778838754,0.012906929471318884,0.046693144913859896,0.01119795671775825,0.0,0.008865856235593883,0.028184621086396078,0.023311908813002713,0.06234560267432454,0.03601855371206031,0.13273964435624452,0.0,0.14970980203884987,0.0,0.0,0.020573036450020732,0.0248219949465458,0.030653153316205994,0.0,0.0,0.0,0.02957246647800149,0.07587608343723962,0.05080175205342874,0.13651512983416536,0.06308738198511765,0.04752201588475291,0.04548111101897656,0.07615901917535717,0.025276941709641454,0.028637929011683605,0.0,0.0,0.0,0.05548280195240829,0.0,0.007290581217329395,0.006982322706360344,0.0,0.01561526851187156,0.0,0.053792168463075773,0.0,0.018856722939070814,0.09060499588805326,0.0,0.0,0.04915511168513054,0.0,0.027350656468814183,0.03682063897590493,0.0,0.031191769279095505,0.011961442547392842,0.06885882717180913,0.0,0.04244220821366129,0.0,0.048219705567433824,0.051682675658395905,0.04182390256822455,0.0,0.0,0.0,0.07032022095730883,0.08342957790975625,0.0,0.01591333651762472,0.0,0.0,0.0,0.03495245935929847,0.04609235312907689,0.0,0.0,0.0,0.05685590697745102,0.017085226076564597,0.011291849478736848,0.05931679320047478,0.0,0.10713542755161143,0.012070480577115017,0.0,0.0,0.04787923301285901,0.0,0.025528553458100678
AT4G21870,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019845936461230673,0.0,0.0,0.0,0.0,0.06826308759281563,0.010761126472229599,0.07573528998061119,0.0,0.0,0.0,0.041976008573823886,0.0008098666665099508,0.011407883950674602,0.0,0.008966990949319742,0.10654522607152339,0.10054826754595081,0.0,0.024120841341742194,0.07983386536499504,0.03602252814081153,0.0,0.031241141582585064,0.02281437394043584,0.0,0.07344731831101048,0.0,0.014888754389182246,0.030712848990609443,0.02999465573645277,0.0,0.08384559190251228,0.0,0.0,0.0746618360589495,0.0,0.09714528963643954,0.003448747681601194,0.030816111708452887,0.006192282498955981,0.01590167046411839,0.0,0.0,0.024990941787811582,0.0,0.0,0.045653835917997876,0.0,0.0,3.620812288929187e-05,0.0160200499681189,0.0,0.0,0.0,0.018558090353975487,0.0,0.09178452076263088,0.0,0.0,0.0,0.04619416291285239,0.0,0.05561498037651735,0.0,0.0,0.0,0.0,0.0,0.025555634487122614,0.10345241052588583,0.0,0.08429171179592143,0.0,0.0,0.010690780321040316,0.0,0.0,0.04212373971062133,0.0,0.04729453366203451,0.0,0.06153510413347507,0.0,0.0,0.035159297829160385,0.07912011007033759,0.0,0.0,0.0,0.0,0.03380327534984606,0.0,0.06256854563050651,0.07670032322057163,0.0,0.0,0.1015108697087912,0.0,0.0015049667499187347,0.05182586276975987,0.06338191335321586,0.037247327244339656,0.002629459226492603,0.12988669219750437,0.0984348373212871,0.014250146323413926,0.0037572313074081265,0.0,0.0,0.008846255420826399,0.03315012725426647,0.11835071565337363,0.0,0.0,0.0,0.03063823548133371,0.0,0.06370533372669396
AT5G46330,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02933085196666574,0.011763809410599402,0.011800362029554812,0.0,0.035170044723583205,0.014333542269767685,0.04189141470307112,0.06297141956089458,0.04268530242722246,0.01754551508864899,0.0,0.04491813582647408,0.05818944061672027,0.05912693679665271,0.05168215457844716,0.0,0.0,0.0034552805401719677,0.0,0.035617884501285335,0.03383167336732784,0.0,0.0,0.0,0.0,0.004192833890255265,0.0,0.023129776516879197,0.001052113011053013,0.0,0.0927607673032993,0.06556500455064618,0.000794500268224807,0.06686370283066156,0.0,0.01635517114615892,0.005694764888240167,0.0,0.014213246422892789,0.0,0.0022860733602731997,0.0,0.0,0.041073863369861296,0.0334549898409231,0.027145810330100995,0.09553884412931213,0.0946163285501902,0.007804707202597516,0.0,0.11066597767927444,0.06765402705981116,0.10811612491295097,0.0,0.03787813307442911,0.0428107515717151,0.0773578630759213,0.0,0.0055420996468595884,0.0,0.0,0.0,0.0,0.011472563286467397,0.0,0.0,0.0,0.029989689041322043,0.0,0.0,0.027859406517310337,0.11838084188561715,0.01502369655942104,0.0,0.06317519367693225,0.016905890309819593,0.0,0.06806887576961396,0.05008388940555397,0.009578034945801894,0.0,0.12446182178622411,0.026392484266791527,0.021946623432384627,0.0,0.027091353550855235,0.04173639147778063,0.018041055417430396,0.09954510625664126,0.0,0.0,0.0,0.0,0.0,0.003471796293052387,0.0,0.09220525505687016,0.0,0.00037157724949898885,0.20236440345560003,0.0139332192000996,0.08802749401974919,0.04794305902096174,0.12151838856650055,0.0356459658271322,0.0,0.0,0.0,0.04320899449887827,0.0,0.03325314798397083,0.0,0.0
AT3G46280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0882069033807964,0.1194759854508971,0.0769297970032512,0.4232343303324866,0.2001832141168569,0.033296573396562,0.11479681848124579,0.17044117913247137,0.010037638187400333,0.0401466268060644,0.30409885734652,0.0425890380848819,0.1437681652551055,0.03594770785332191,0.033641833324304704,0.03229253160818568,0.3256295002405398,0.19384751272026768,0.0,0.0789338884634816,0.007871170970173536,0.0,0.01671655194329258,0.03475639157414867,0.0291295823206561,0.14065464672574834,0.0,0.0,0.09090294171837399,0.10285223363557949,0.17596778345157005,0.03240363490056608,0.11816329795389757,0.029937342234339193,0.1349686820786713,0.3609758789697308,0.27357394292502524,0.15154889006142946,0.21990549963415607,0.051864118096273115,0.0,0.11696447640530283,0.0,0.3429080558569608,0.06987165279785046,0.35799485392398744,0.09990955198697904,0.001314061749146278,0.010376230506880857,0.06294955310385508,0.011272205818875003,0.13001922414494693,0.1625119759288478,0.0,0.09788703432368018,0.13350744502427436,0.057866036057711234,0.21047919715965646,0.0,0.0,0.0965197894146883,0.010104503814361454,0.022123072170531666,0.05070655225006537,0.09388572627835368,0.04481409394011826,0.0,0.027482601647789595,0.0,0.11471003161052362,0.3118940805020891,0.10113337314541315,0.09359800229428838,0.009011000827430449,0.0,0.12220422301422373,0.1459000806018118,0.20796145650051012,0.08731700469675796,0.17498377429049583,0.17673156733414674,0.017350241575444958,0.09309962200548494,0.01050180672835288,0.012088901190831836,0.09982229891602379,0.09948043157553399,0.24957465394884615,0.024798228600324546,0.008082743234019807,0.16183398253974124,0.008581112647429778,0.018887275970520756,0.0,0.017590219796392192,0.08061859219954948,0.0,0.30086468016810874,0.0023529707454434945,0.1348352123369312,0.2099353835929434,0.18454517190092723,0.12496213815294066,0.06141235746500984,0.22388939869148472,0.043197290760051965,0.2807948935925655,0.0,0.16418323234793197,0.35697136295361354,0.3111907307460373,0.05831933822534663,0.20908815740743592,0.1687026886588252,0.02870464313498755,0.06790491947871002,0.06769320768207021,0.23654521624177627
AT1G77380,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014829504200090105,0.1799705340338036,0.15927387306344176,0.26805186613209875,0.0,0.09460173669952554,0.04564252935605295,0.06308742701781256,0.13204627448405293,0.13579389472890235,0.07014997492341135,0.1460251544509552,0.0518584180546704,0.0,0.03546564399147045,0.1900535345738159,0.09766416663144795,0.05094111060296713,0.1211508873396816,0.08453932155780808,0.08425656859538466,0.0,0.0,0.03647046933552822,0.03412585197688478,0.0,0.0,0.027806497692603793,0.06322673138035584,0.11962615347197025,0.042862043201309374,0.0,0.1327423330117281,0.0,0.16114005809600584,0.12257688763380958,0.07675880142888669,0.1606793540595799,0.0,0.04722559111336855,0.0,0.04507325087681768,0.0,0.008233136789364659,0.10976425222320296,0.08052573312813438,0.0,0.0,0.014705152749793227,0.0,0.11378199273160083,0.04478481970105186,0.0,0.04604716285389254,0.015277430909584666,0.08620224063210236,0.1298264516609493,0.005892461452212894,0.048665285432014205,0.055765921246853534,0.0,0.06893801065755256,0.0,0.04537521735704764,0.06243937610320116,0.0,0.0,0.024021591073657422,0.06616711537397824,0.12303659676937762,0.07482078759647015,0.004774995900476364,0.050950205548849326,0.01790229657387732,0.16369871344314202,0.0,0.0003914767336170577,0.044776838875389746,0.11942123827845519,0.057634940345609786,0.003717551073764591,0.1510612242046938,0.0,0.09090687425443766,0.07933205986637581,0.07337193552265853,0.09301322524766942,0.020978704783120916,0.07770438789015843,0.1324798928814268,0.0,0.0,0.0,0.055998424813722636,0.03684020631539653,0.0,0.16776782686946334,0.0,0.038431514920125975,0.045166846940949856,0.23443874140444843,0.10109816649983916,0.011683443372848545,0.03839031435744822,0.04480555903857275,0.2051045241421232,0.031643135715701876,0.23800078452301654,0.17119075200986256,0.028357533363289944,0.1617035433629257,0.0,0.14347563636538396,0.08117058264515298,0.0,0.06558109661437439,0.043234875474992274
AT4G20430,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12597685206720866,0.030748645817918918,0.0,0.011987584239590898,0.0,0.0,0.14662076495881204,0.04777855547878462,0.0,0.0600513719302016,0.009977310673730866,0.0,0.03687864229537796,0.11357122361057792,0.0,0.0,0.024553521370835663,0.051790679134035233,0.0,0.024219920342337664,0.01524165244263842,0.0,0.0,0.0019879102818596284,0.051224155233247526,0.12403243770459516,0.012317198404280028,0.0,0.0,0.038409089928822526,0.01790991833798783,0.0,0.0,0.0,0.017480717967304438,0.02586313575122756,0.0,0.0,0.04976128044354189,0.013857463784537005,0.0,0.0,0.038439511403373094,0.03794335469011578,0.009581545487837184,0.0,0.0,0.054052069164708616,0.0,0.034893783726980265,0.010439915358205099,0.0,0.0,0.0,0.008106812587228784,0.0014551870865826544,0.0,0.0,0.0,0.0,0.0,0.0,0.03827011783132561,0.0,0.026904582554549528,0.0,0.0,0.014859757126378659,0.0452031710164007,0.0,0.0,0.0,0.0,0.0,0.020539599934245478,0.0,0.03970442926621365,0.0,0.08633608222622602,0.0,0.030797914091074574,0.010488513222412177,0.0,0.0,0.0,0.0,0.04944575354620473,0.0,0.015099494978384476,0.036262952959986494,0.0,0.07449125671823653,0.005728695155145402,0.009666380105730621,0.03910817858094773,0.03883220184125635,0.0,0.0,0.07244073079918345,0.0,0.01635612109551321,0.0,0.0,0.015587229640963596,0.0661684925342414,0.03511065198124319,0.10488017847308329,0.0,0.0,0.018589016375016865,0.051757665796790864,0.022779164424884257,0.0,0.0,0.0,0.0
AT3G49780,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3346806706705434,0.2373937427253503,0.0,0.0,0.19822702640421652,0.020262212864171847,0.057627751379952574,0.3785053687817388,0.05774475448351568,0.3161232029293628,0.0,0.014782383463894266,0.0,0.44289152185737235,0.1680628032100897,0.0268014785705335,0.07730618609294848,0.0,0.0,0.009429901873165836,0.0943962546134074,0.0,0.011126820020484152,0.06667772478034184,0.0,0.029274632925144095,0.04688453872676224,0.0835636130642301,0.026127618228438676,0.19231171849284934,0.09782523220397854,0.28462112991075217,0.23829164324260343,0.171363298763773,0.0,0.13566749667692335,0.0,0.03802048225709087,0.0,0.0,0.06415956448010385,0.0453571904496235,0.2123779483885182,0.11253002034230364,0.07959689230878264,0.0,0.0,0.0,0.12843183894469523,0.10567189954786005,0.0,0.10605873019523648,0.21985947856524368,0.07213826831991876,0.15878081110956166,0.07357674416782012,0.047202593224150435,0.1699878658042535,0.09134211294056005,0.038668807971247166,0.11375072410881737,0.04023942153975124,0.003952921694858613,0.05421942127256574,0.06892788556125229,0.06775223022930277,0.13801272226698336,0.1651909093530255,0.1305505729948122,0.0995150000570526,0.0,0.0,0.2071811230909646,0.06819102792203635,0.3100665019589022,0.06647223950059344,0.1620237003081091,0.19919251254871884,0.1657554992120036,0.0,0.0,0.20963926094629315,0.04232473106849177,0.2009929258740335,0.1510746475477096,0.27674167195185606,0.0,0.07655545949294496,0.0,0.02053371120620162,0.0,0.0,0.08098874137825018,0.018059519002785906,0.2473869185969957,0.0,0.08020533642875538,0.138167256242411,0.37471853084789664,0.14521753437846163,0.06566975090017291,0.052732769679999514,0.200931285758422,0.21856137649275498,0.045341034894543775,0.26247261770914454,0.10445113608424927,0.09171938163633775,0.13360305131604178,0.12473930666117194,0.10624002041961478,0.0,0.12127328173063612,0.09710301821172873,0.2597516359099288
AT1G52200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38505401138669715,0.0,0.14089228046544755,0.36150039372429243,0.0,0.08064742485779619,0.4626470527829978,0.10452783561849732,0.29573021600111526,0.006901521968365465,0.011174143584954166,0.0,0.4396123567620398,0.2488677205026244,0.0,0.0,0.0,0.0,0.0762009687313594,0.16181808156261068,0.0,0.04075971571901982,0.0,0.0927827516316635,0.0,0.04951090589017704,0.30319024353507507,0.026449165084375004,0.12924547490614402,0.10461840910411446,0.15199514127830582,0.40827792233739335,0.3390876814929715,0.11846889055164245,0.4790516969453431,0.1977229080257319,0.04832087796333884,0.0,0.002112616412421664,0.17876031443937457,0.09091870489085152,0.2605840028741113,0.0,0.0009748008607755043,0.0,0.057791617888817814,0.05901283959832848,0.2399951455186331,0.30582012068517117,0.0,0.1077409963710998,0.321171799002262,0.09136717086878687,0.43142235045165234,0.0,0.019979167312272672,0.24928189958356572,0.13256593318340348,0.1937374167122463,0.04284140135885428,0.21724032884879563,0.0025044405320493457,0.008226440650586753,0.008393989236633148,0.11731472788213027,0.17222314597164146,0.3705717644415667,0.11237074634445299,0.09627299148287038,0.0,0.03955018397045418,0.23921753919641042,0.16814092782065004,0.36167063397098076,0.13362561079767588,0.17151166282454655,0.3001768174336523,0.005973386159414451,0.20162312257108517,0.0,0.08889556933706388,0.03938192287644604,0.16281409939975666,0.36463994296589064,0.2641308482592868,0.0,0.03989501642648974,0.032087172866541946,0.0,0.0,0.1631359062347153,0.2048500900165482,0.0,0.527775153984356,0.01741249423693647,0.30248658755100855,0.18362923852985769,0.47275151359783707,0.2109553610738928,0.07716706130911088,0.24245078714020774,0.13124868351948749,0.3352763728287038,0.0,0.41300308488130333,0.4997693149185187,0.39466250582858886,0.19900463766230891,0.1893932224166468,0.27177983709439846,0.0,0.1574090038071898,0.18558199699088207,0.31823195295027795
AT5G50200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02856556234635188,0.21825375487661036,0.2709672581853293,0.015064298285126121,0.09711192091360021,0.4588612821275413,0.053925725471848374,0.17722402953504224,0.052609695382686006,0.0,0.05198795734168171,0.2724284089859188,0.2773235111378296,0.026951562243468397,0.01003735894010771,0.03079472125062055,0.1324660733633709,0.031595338055928845,0.1254314589666512,0.0,0.06490286453471827,0.005371204665710838,0.022103530441196284,0.03570009195902135,0.0738564878967285,0.18839643657143568,0.0,0.06465488997568225,0.168780642366535,0.14606806930464034,0.3150286100697306,0.25742364802797635,0.15415000150203406,0.20899498572579245,0.17240505602546152,0.0,0.042812163589793784,0.0,0.1940644712173678,0.0484823747576455,0.20934542675679824,0.07479882752862954,0.03540592915198104,0.0,0.0966977295478999,0.06904937783545351,0.18205414645310714,0.30989715388808947,0.0,0.11458977443372853,0.2050716306771263,0.11483347399685795,0.2447674626515126,0.07165615628166111,0.0,0.12331802116516344,0.07332764992184893,0.12478101458767954,0.0,0.13707835155765102,0.0,0.0,0.013571448581409573,0.0,0.08721027218366317,0.1386095470724933,0.1321116514419174,0.12410897406436261,0.0,0.021964200029064074,0.21916846442620197,0.10847620595397989,0.260870473041245,0.048282794825825315,0.27852496849696173,0.16256605728825257,0.18747574176251125,0.05790915489077442,0.0,0.02460630918421325,0.08300649154110307,0.16518386303486765,0.2438147291771302,0.09358626387073721,0.0,0.10833553339836,0.02921160381722987,0.014935446841704225,0.002579062535940535,0.1151384473126349,0.17455510351615366,0.0009319005321226648,0.2834877378970708,0.0,0.16690496401885624,0.171701615687061,0.4083565574946011,0.1559903135706835,0.0,0.05722545457653205,0.0769334744551271,0.3309826129508213,0.0,0.17080419706529537,0.36209716359482647,0.2032483525946387,0.2098352780026862,0.17974032384650118,0.09019483395790506,0.0,0.22688484352948723,0.11373686533743221,0.20290508244655614
