,AT5G04140,AT1G70530,AT3G14240,AT5G10450,AT1G21670,AT2G25000,AT5G55050,AT4G21326,AT1G04110,AT4G20860,AT1G72300,AT4G20000,AT1G08090,AT4G01250,AT3G48650,AT4G34980,AT4G33430,AT2G22122,AT1G51800,AT3G52450,AT4G35180,AT5G53110,AT1G30730,AT2G39200,AT1G14780,AT2G19170,AT4G21870,AT5G46330,AT3G46280,AT1G77380,AT4G20430,AT3G49780,AT1G52200,AT5G50200,AT1G15950,AT1G64170,AT5G01540,AT5G59190,AT3G45060,AT3G29034,AT2G06050,AT2G05920,AT5G59130,AT1G66210,AT2G04160,AT1G51890,AT2G30490,AT4G28140,AT5G13930,AT5G06950,AT5G20250,AT5G11940,AT1G64280,AT5G20480,AT5G44530,AT1G20150,AT1G30600,AT4G39400,AT5G07440,AT4G23210,AT5G59080,AT5G53460,AT1G71950,AT5G67450,AT2G44370,AT5G44585,AT2G25470,AT1G51620,AT5G54160,AT2G41220,AT5G03620,AT4G21323,AT5G66420,AT5G45650,AT2G39530,AT4G30190,AT2G01950,AT4G26330,AT1G37130,AT1G12940,AT3G19010,AT1G30720,AT5G59810,AT2G15620,AT2G44380,AT1G02450,AT2G02220,AT5G45640,AT1G62340,AT1G19380,AT2G38900,AT4G24160,AT4G20850,AT2G37040,AT4G15040,AT5G58840,AT5G58820,AT1G65490,AT3G59880,AT2G36690,AT5G51750,AT4G38560,AT1G66220,AT1G32970,AT3G26210,AT4G08850,AT2G42360,AT3G14067,AT5G37600,AT1G49000,AT1G32950,AT3G19930,AT4G00230,AT2G30360,AT1G51680,AT3G50470,AT1G61380,AT5G67360,AT1G01900,AT2G39850,AT5G67090,AT5G59100,AT5G19660,AT1G35160,AT3G50480,AT2G31400,AT5G39580,AT5G59090,AT1G05300,AT4G01700,AT1G65690,AT3G21080,AT4G27730,AT4G31550,AT4G21410,AT5G40780,AT1G20160,AT1G61360,AT2G17740,AT5G48430,AT3G25882,AT2G19190,AT2G44490,AT3G19450,AT2G37710,AT4G31800,AT3G22060
AT5G04140,0.0,0.0019348142562574844,0.006815850686698739,0.004812876276076993,0.004684904304146971,0.00412996869878372,0.006018692155510352,0.0049210165985451556,0.00426432703669087,0.0015119954239495987,0.006187136189249601,0.0015586439628612696,0.002763411342022232,0.0018332735632456414,0.0017601300498243698,0.019663417478325722,0.0030576030723447538,0.011483015848834575,0.0014929685666613206,0.0016051061509649235,0.0017551913580357468,0.0048119497232872385,0.0018692446336497723,0.0011909509376689385,0.014291562523235962,0.012940289581073027,0.01116074335162826,0.0019310186004596124,0.001839089384864523,0.004755775543860748,0.006604981638609439,0.007373787985786911,0.001805939091775179,0.003998972889040681,0.009198975745806718,0.005842374839622116,0.000706527532550276,0.003917424333869269,0.010915256514484521,0.005058111849886769,0.005112328413629993,0.016066957320022036,0.018774471130281446,0.008697713196525776,0.018771325977309152,0.0015246975263115616,0.00662183696522162,0.005405253694048777,0.007105384970422269,0.008423768539303501,0.01133013527057623,0.013457743552141079,0.002693945024327133,0.0038334217062839554,0.04089787512517791,0.010328824147333389,0.003750978240249524,0.005654016133106086,0.05109992918814647,0.0024202204232784807,0.02055414764415259,0.02051732752731048,0.0094372930337665,0.0017544767611809488,0.0010164056847547353,0.0013808194369879622,0.008773383269154129,0.0008926611721607045,0.0070740465380320205,0.008624368197584178,0.015514387853716276,0.009716727364410262,0.0025463551691004365,0.006795645736292521,0.004449322821383572,0.008093328745665741,0.009816101039000963,0.005238829829847951,0.01885276050781532,0.008602076469346293,0.001798040684428891,0.0056551531162447035,0.008353800225795922,0.0312812634319613,0.0023251763236388,0.003051574924642327,0.0009805545325911411,0.007944918473293061,0.006177067045076096,0.0018600647477679687,0.011807989737270385,0.005047345791766176,0.010994622532955245,0.0038332611120172975,0.007259003593658716,0.02220078961381162,0.009179294875746712,0.026763953326459967,0.004559662754328104,0.000996726859854533,0.006800043504402436,0.0015112916996928084,0.0045459524912011,0.0098289006482943,0.0029395917501416962,0.0022902500994633358,0.0027085007183820543,0.012282306492579177,0.005876308923663191,0.0021884013612365767,0.022148912440945787,0.0051922410113151695,0.00929620853084389,0.02884404423241964,0.0026481815725462967,0.0026501454758163846,0.002460655655387056,0.010445043679607401,0.004456766698329029,0.023038424751823133,0.002519922215431677,0.005477195542136851,0.011429033688294113,0.009650965437855352,0.003283758462262413,0.0130566699325884,0.0022294506812303807,0.005381545614153604,0.0036694868786636904,0.002913808279380761,0.007771418414595049,0.00247486766664148,0.007779140757715309,0.0013026340753417214,0.003037470897313296,0.005843751209106464,0.003970137486430074,0.0021611029780022584,0.0013557486183306937,0.004731130049162489,0.0038328107715169717,0.002356755756438707,0.0023414463661884733,0.033245935219322634,0.0075246165074151815,0.002364838381914077,0.0022319233501874886
AT1G70530,0.003549153270982933,0.0,0.013057486399868444,0.005399298416492425,0.014441897142725695,0.003384383339332344,0.002287805915700601,0.003859874479971328,0.0054714320668148,0.0140867996520174,0.0028947043714322644,0.0023895221685690453,0.008806595455343883,0.008554686277484876,0.0185339733275624,0.005486561363012401,0.008893985462847762,0.007502084394959311,0.003735052211843712,0.0041901252106536346,0.018519453079636622,0.007422869052574103,0.003909218703698704,0.012220606359393087,0.005581601503114482,0.004596026121600897,0.007859527709971037,0.00882278340944875,0.004517296272367117,0.002848652604467233,0.005469664323830263,0.0060811200795864925,0.009624349863389583,0.0033879887606894847,0.003296031527729177,0.0033674710321404803,0.010916569140256441,0.0088682535301455,0.0016336821381169062,0.0018809466525618016,0.0038858459384322314,0.01046166573486963,0.00653406206365048,0.005740299437791261,0.005751649886650631,0.006260216180073527,0.003200260766073376,0.015031671406427678,0.00782974988920192,0.005143085094366184,0.01133572145624444,0.009445501689595969,0.04492914670721669,0.01207497339423372,0.0062697163476818024,0.004338140112417829,0.0038530307125208565,0.0029583114689087117,0.004166253316886158,0.004254661757319036,0.0035254337568162443,0.0032792078359696773,0.002609050118187882,0.004143038351779604,0.0025029675222924663,0.002252475902294949,0.003178636639887968,0.0052813363771951555,0.0025660617559623822,0.004776564444292479,0.006871250828865027,0.0047939480017376935,0.0016889508961527996,0.012019515749401046,0.0026972938478441164,0.003961518179130138,0.003961061540280076,0.008352296588447133,0.0028514104904915705,0.008738156934062283,0.009734685867076017,0.004136030987078601,0.006381121557737482,0.004600597992780803,0.0023743881123151323,0.006215103110084419,0.0341371494109384,0.008044137302772593,0.004581668221234657,0.004745032267366783,0.004720084661918525,0.01852303996371791,0.0037532267597118678,0.005042769013983457,0.004276755064019705,0.005687192074199794,0.00667682464537156,0.0030260247448928813,0.0035808514274328126,0.005944058559302706,0.008623818315648091,0.012840801318356715,0.006596943938798565,0.005258583912005148,0.004017672555216112,0.005927393591347365,0.0018923484487473902,0.004291128446964181,0.00427991042685866,0.010324264662675236,0.005484911169097757,0.003934763661129067,0.0037837464646547515,0.0028761391771818324,0.010311558933998427,0.011468568591520302,0.012720484544514046,0.002199666035694355,0.005518257445782028,0.004982748141263268,0.0057226548638959936,0.007523179498831401,0.0039726975840229115,0.0071276318907342266,0.005963201828675341,0.007701824877048617,0.005021704060274177,0.003979516491586632,0.0031406772897201777,0.009082144023103905,0.008306519468005062,0.004624385803421973,0.002432867425125482,0.008789453568787136,0.012984257340309745,0.009132149471715197,0.0050504579043938935,0.008766481850152722,0.00160164517130879,0.002655554375680579,0.004020190309523495,0.004008080138733952,0.03802359173444106,0.008185311952580238,0.01703622555658566,0.014817319327939093,0.008462904096021209
AT3G14240,0.011335751561098648,0.004904151420431256,0.0,0.00801342022147165,0.003835003085300064,0.003802665921285917,0.006525217137880622,0.005339247422951634,0.005362334926022458,0.008769700735811374,0.0038762339176640756,0.0008964851098157065,0.003910782090880621,0.001197745265126514,0.002000953514670427,0.03825787826179888,0.0026950873752614717,0.0052672847007662425,0.0007683269628319867,0.002002232110784871,0.004362137325001751,0.003171432439208628,0.002500811084673443,0.0009260285487660864,0.007439774544973861,0.012140255319356336,0.005649387720425787,0.005498520256987863,0.0012479565632312782,0.01892299566485285,0.0071868770504022825,0.0400122599904448,0.005582792439429505,0.0031106245099093424,0.0029485402208282046,0.0030159070216652377,0.001234067884366687,0.00599212605083318,0.004342326147878759,0.016768503589632645,0.014301068939870178,0.046580780358009805,0.01428382196943599,0.006137276495122725,0.019188895365706306,0.011602011188868897,0.006679336833782398,0.004637320056202664,0.014863209532700157,0.005176976826947411,0.008502716781000293,0.009717259018088046,0.0025305204432986496,0.005225538936876141,0.007794793895462419,0.004733019063008452,0.018733068550634842,0.007755160606535608,0.008160511243278257,0.0037294505994156764,0.013185684143567054,0.007704335464248525,0.014146882588742403,0.0013200652773039322,0.0010751708114869443,0.0024858278377005525,0.005277829086503198,0.0012273953730583117,0.002621640126149574,0.005160724579848936,0.007468909225188311,0.006592178393285329,0.001721754753629819,0.009031865137447536,0.008000513198866157,0.005762553918473235,0.010766194629334385,0.003637661674363793,0.008224963882701438,0.006193705985107962,0.002706832824042134,0.001993297714423577,0.005209691120910498,0.0046119753134673215,0.0023172166525345273,0.002173075739967383,0.0012405618686142541,0.003379337984658736,0.006187138904203589,0.0025937212420550095,0.007603614765314636,0.0036016554822359687,0.011282628678850375,0.0019033701089862152,0.00733301428982965,0.017769238182298797,0.0063772767419074845,0.0061005479000463755,0.004195295376301913,0.0013285251079347806,0.03738246273029176,0.0033325200718867377,0.005320794803629515,0.007891254574132884,0.007159113023277844,0.0019331386943173766,0.005637507857592902,0.008359161148013954,0.006876749752024549,0.00232929710409887,0.02740926841856549,0.0030888706356629243,0.012489151883881604,0.017149174616855504,0.002157180815497281,0.009073448838915667,0.0038778124729576327,0.030162226773290442,0.005499290119375882,0.013947563299694312,0.001805324398465638,0.005382691148993421,0.0057988449145358395,0.006082683943902111,0.003602988383276076,0.024245776739915816,0.0029462582094758522,0.002876207659987475,0.004834352068482343,0.001477901322117385,0.025267433294456274,0.006799609046297396,0.009701009963178624,0.0022606096140060064,0.007268145443361343,0.004989285146502755,0.0070451798526490516,0.0028121527924684442,0.0009595524876624023,0.004747444071547986,0.010568773908860761,0.0010176305035414863,0.0021303885672504575,0.014638823544988962,0.0020623277491780504,0.008165586994096368,0.0025635496018688083
AT5G10450,0.0036560941173893625,0.0027162318916742227,0.003430172593296384,0.0,0.011623366614406428,0.010420307591093936,0.003673830785187191,0.006928533488643828,0.010463237142467332,0.0018105395563953331,0.0038042604137190758,0.0021006094430285937,0.006197517980846635,0.0012016979907104777,0.0016063652881961536,0.0032710625719641773,0.003938126775510597,0.022842600353947237,0.0009207996355342912,0.0009380513783408314,0.0013036211977592094,0.0023159772204449413,0.0021282154807463105,0.0008953416090823695,0.00890332131703565,0.005783402225464654,0.009395678083493297,0.0021287879640274716,0.0024073452232955604,0.005495826897986066,0.005819470769091585,0.0053302120440776295,0.0018130102043834708,0.0050036793245258875,0.011204497585105994,0.002573223686395357,0.001473690043948606,0.006745274475133107,0.010128293786662062,0.0013601896019073286,0.006568542426872406,0.0027468666675283717,0.010519282308540932,0.004156577731879475,0.00682425253477941,0.0010410058811107176,0.004151368665158262,0.008916080665736806,0.022227561678731522,0.00867277225897802,0.036233418013587086,0.005406410779061369,0.0019154252200095708,0.004521761194380559,0.0043758823937932855,0.009302221759609087,0.003313740487229274,0.004393512504160309,0.0035591180108076556,0.0019320111912719054,0.010880989894941297,0.007155026735933344,0.0066711478089951735,0.0026710662730385325,0.0006454934283542309,0.0034568764757154364,0.0014062715774770765,0.000898605699776131,0.00666619082175429,0.005262618094234349,0.006438266735030182,0.0036658721061380095,0.002530184384665681,0.002512892540703759,0.002451666494109224,0.006169316622564076,0.00850256300665877,0.006624778354902404,0.00716206411700512,0.0051005317824977725,0.0012156127303065152,0.00383409248740965,0.007871225573357782,0.00492273414181584,0.0052766454406604,0.0022349164370962485,0.0013063387069931405,0.008549353469550582,0.004611486479658649,0.002852302017605927,0.004071840308377977,0.005425374851811948,0.013228026895466276,0.005102220942598175,0.012229046203756672,0.007180697510098186,0.005981395368053432,0.0038266332400395914,0.005611558775183078,0.0008153742296321536,0.0024459707005788918,0.001779938312545975,0.0054622301471055805,0.0050547197906241435,0.008701824984877643,0.0015961479154734544,0.002106733877964505,0.00955400209083675,0.0030537785213953224,0.007784695723983222,0.010610246648581631,0.00612029975832426,0.00653025272345158,0.004598177004956888,0.005366239256492308,0.0027258210326107832,0.0022099213590768257,0.0035408001552031452,0.012641373101464385,0.005564530331159039,0.003406034049547169,0.005857194838377983,0.009618244225538424,0.006305494969271137,0.003714984783298711,0.0033824044085359007,0.0015564863113047163,0.004703527275505229,0.004010718948598554,0.003464443298872748,0.0015161502592896305,0.00557192861483143,0.010383400429154489,0.0019706647020732047,0.005017196892628847,0.004667331339390984,0.005348362407364778,0.0015978841487930572,0.000784474439626419,0.0013957879279419428,0.0019320565160217144,0.0016847102915964495,0.0022567074159263022,0.005889986180071001,0.0030145680148360274,0.0023163351489419244,0.0014438751075641916
AT1G21670,0.0043186181164969325,0.003758640071276965,0.002389910456955541,0.013979224910634929,0.0,0.0040423048378001114,0.005327992733589588,0.006080972480121554,0.006129409306571453,0.002348205433553221,0.005132576895683012,0.00165154390077287,0.0033647632012222257,0.0032568607593595617,0.0018058009533422675,0.003237766994716773,0.0026208866436024463,0.004572514573678464,0.001896241295596093,0.0010148474774735524,0.0012563235011756632,0.001914773163500896,0.008310867020554289,0.001159645682831808,0.0017825491697997847,0.013079349128077665,0.005229089522720842,0.004532634373844804,0.0034804386724479547,0.0033114852552273994,0.008354313562183314,0.006100070599246922,0.002556519965005011,0.0029981223938784717,0.008742141598249794,0.006966678421284572,0.0009171904201167907,0.0055914580457241715,0.004267203908758601,0.0021618987851628403,0.003359517784324394,0.007281344193281306,0.0016056090404374336,0.005260302058100128,0.00655018296806995,0.0023740100670691412,0.0021712260085017705,0.002751008897542125,0.00643853527080836,0.005066272780193632,0.02233195947752463,0.005396280339387137,0.004226319221007096,0.005777836193033253,0.006729968720504607,0.005042399738269876,0.006855919296780567,0.007747103110257581,0.003247830711438212,0.0021460304076744113,0.01800429645547033,0.008690892975963345,0.004055350397885232,0.002079605577586439,0.002406493568951847,0.005475147306949972,0.004189210878298036,0.0010966671935728227,0.00783139064123029,0.0056734555773481216,0.00968208605332278,0.0049137728668974924,0.003274922656555112,0.004513428164673855,0.0018009889987182313,0.007089823431639774,0.0051421082435012,0.004975863480665486,0.008182902224024428,0.0025640487814903266,0.0015071713536195382,0.010976470205356534,0.006010502289545925,0.0061005132936448716,0.0024994716971648368,0.0021549917423191265,0.0020504676138775727,0.008662652471905573,0.008073124704929267,0.0023457593027599814,0.004867687587143373,0.0020730602174212688,0.0059750024019884955,0.004222476697498964,0.004743901704875834,0.009656824954232358,0.004445291580692353,0.00701407761063767,0.002958707599563171,0.0011519337671524296,0.004616269879002549,0.002474443607182803,0.005997269707962498,0.007519682118942733,0.010336824283216958,0.0014342395664956173,0.0017154604484620893,0.0077767609108928,0.0058750876634421426,0.0032061801229018557,0.004198794297239506,0.007774698710336924,0.018330555563289278,0.004533758455995904,0.0037272412510680163,0.008034027157106832,0.004567359084038568,0.0035831816496894875,0.005292451358953781,0.008675047172447969,0.0035667773535661257,0.005785027634113718,0.013969643729548769,0.006034668243033372,0.0022343712276368132,0.0046799012409869615,0.0010815497051809716,0.007110137635281083,0.006528259794331689,0.007874793279392929,0.0011504063441358753,0.0015018836631503054,0.007184685068571736,0.0017763228011926676,0.0036041932087980517,0.005513294560181024,0.003005146845931109,0.0010216715825092737,0.0007126178265789795,0.0031978269407258895,0.0020083045390826585,0.004736073639229813,0.0021942988723301733,0.006330259583012277,0.005685059557724026,0.002589479607306283,0.001631791927168249
AT2G25000,0.006051531477824374,0.0034480171803910166,0.004433047182098912,0.019568150509350287,0.005067092375133148,0.0,0.007855600104327438,0.00578421823989203,0.02136407908981902,0.0018976227483643378,0.007232470424512486,0.0020104697364752397,0.0027690543879222694,0.0030863077823873593,0.0016147885428064537,0.005431644283587309,0.0026863604387418745,0.004544031049629458,0.000789185306216488,0.0017309783207502608,0.005966713159709349,0.011463473208801459,0.0016847640179949276,0.0010523226216972899,0.006681053896624358,0.006232386347293176,0.006144329223345601,0.006346464704835813,0.002395963093845024,0.012271689180560734,0.006339294541555134,0.003117410525646032,0.0024700931730006525,0.005076953692477021,0.005023016888763408,0.0316959013054761,0.004441926462722653,0.0045972065266049475,0.010382201762759854,0.00339292041504193,0.005378872930568569,0.005184193997917572,0.0027807814264689053,0.005451621149651316,0.012231129582473027,0.0027235051959286576,0.005736825328609757,0.0074389749465450985,0.013713502642444824,0.01111810682252344,0.012073606436760429,0.004310413419216505,0.00326764363768939,0.0031428246532781744,0.008108538521014638,0.004905240996127679,0.010397341120783174,0.0038601866359990016,0.008378618113625185,0.0033880262456578163,0.003886498872934704,0.0032564094456909395,0.009163333284578386,0.006878471330452125,0.0016019390846729827,0.002324195533401027,0.016256358527314455,0.0012195408145231697,0.010173060146558324,0.038142649564538805,0.004352878849386307,0.0063955635062068325,0.002307355650636543,0.003729030949198853,0.002023111578868112,0.011158528847075407,0.011265935886860545,0.006605858013114065,0.004611843031494604,0.03113779875563635,0.0019267496186974407,0.0015155180258613508,0.006573312196736133,0.009846557498160208,0.011357902350805242,0.008216549363142284,0.0024849255433968343,0.005204506609105231,0.005217917198890604,0.003280010978073932,0.011873333338097874,0.009153017753740837,0.0042703054908534415,0.004352892060775561,0.008334220399941009,0.00483481130352549,0.0039355040716979,0.009293483641757952,0.009175239547645453,0.0015260975817921062,0.008910501682227609,0.006981213917659416,0.004691801488255091,0.006406551936070236,0.02767933902364938,0.0027588958927916205,0.0016190426208791966,0.004478097404936988,0.013191236829370637,0.004606680015357589,0.005107660425310033,0.00439540751164293,0.007617125312960633,0.009735713637156614,0.0035600016794301017,0.006196709248056072,0.0027772633889795425,0.0057287053707450915,0.007647526913047854,0.006793008892421311,0.003644053131343996,0.004462388495930849,0.004542112588651189,0.02060054051888092,0.008388715593339133,0.006616428010286193,0.0011432624526831437,0.002881009201764024,0.007534505371455989,0.0029860223522861907,0.002525772390023036,0.016876110372321146,0.04439489198644902,0.002668714608228453,0.004440178293875013,0.0059983124374504825,0.004096632258465966,0.0026431810838718557,0.002180790761114528,0.002911235538974796,0.009076019970637075,0.001804343818927082,0.00418900863999967,0.02464066741479528,0.019563071195289997,0.00834446785845872,0.0026450531128504712
AT5G55050,0.005762620313356496,0.001833007342517196,0.00481032858789554,0.005159708799512626,0.006069688316513925,0.0055396168104678775,0.0,0.009199399989509664,0.006899895362152784,0.005753337863731821,0.005391792255553415,0.00304832877776927,0.03106887282322209,0.002116528753353782,0.003144363937303693,0.003329945752587208,0.006636172696558283,0.005419320016805113,0.001620515777517126,0.004765241195154895,0.0016015188556838698,0.00860315518064241,0.0037396737294187127,0.0012556300062903996,0.03299471589950069,0.0037031836137985026,0.0031871619467257,0.0021567927354915408,0.010295731989213993,0.010483176904628437,0.005031077620730336,0.011254220755434906,0.0052884258617077054,0.009556252269485664,0.0030067645445052403,0.009560771312002916,0.0012376124812664355,0.0035169067706142996,0.003325737923567909,0.009034014258114498,0.0037122931827973838,0.004543335099054458,0.0025937597054398608,0.0034605969036020107,0.010693170403931295,0.003199295512212447,0.009093087280151969,0.002692527496603126,0.005769761255459584,0.008748923572158923,0.004537214339442123,0.004876899353141292,0.007037216944387189,0.0036547210882620796,0.0036833344706832007,0.010158744676617648,0.004488078171935256,0.0062809573879905505,0.0045168379885396365,0.004602084837199101,0.004084409204084552,0.01455847260338953,0.007451116728912788,0.0049356533221546995,0.0014375929997715137,0.001957729549285594,0.00947450302259819,0.0029428109926449373,0.008425297888207974,0.004668211664212571,0.005601259101609241,0.006824363593647439,0.00827561492892752,0.0033256079473584373,0.015194594271824378,0.0059634363711391055,0.005041151593312918,0.006258887058391976,0.006329254901525209,0.019811143798843377,0.0015199451592588671,0.0013692644356965579,0.007782114000204329,0.007849473298031668,0.007000603019364419,0.0036480176729777507,0.0017871195907593325,0.005933912427937913,0.004763964977624613,0.011114802656754626,0.0018653125876707886,0.0033123606594518836,0.004992682396313105,0.006229378235274612,0.0060836648893354125,0.0038324481317668015,0.007159476905268489,0.004668334172838558,0.02188876750255696,0.001435080527395765,0.00361925623532352,0.004774533768653109,0.006767745394941615,0.005516968874679482,0.004889052771045191,0.001684670429842919,0.0073038657114421705,0.016332541398570297,0.009614633359167875,0.006607959885663657,0.0032608822597009887,0.003920782867598617,0.0034634764202147034,0.003472611589805207,0.006062982351630412,0.00209926417360701,0.0067176494259048895,0.003427546186224799,0.0061079113742125895,0.004083558676227833,0.004404706879192671,0.006780269339767248,0.004137054697098703,0.0181200269732492,0.00505991339419605,0.0037133996507382775,0.004885043567511882,0.006741263562945145,0.01514534738363021,0.004242232090166972,0.0019205388779109035,0.003809863228039331,0.004799209249111338,0.0015963550838531079,0.01066927363383428,0.0046930037551926205,0.00463099059357372,0.001673941848498793,0.006037045068148293,0.007814990812875781,0.002479884959266612,0.003249055611306292,0.0036326145679410654,0.005180472902125252,0.006252150153606466,0.0025266765496781644,0.0035142248725204862
AT4G21326,0.0024841567727049638,0.0022904540524116526,0.0025287148641611793,0.006098041437070288,0.0044460116454384194,0.0020805679044201444,0.004524354080565319,0.0,0.006968600916766513,0.001173998264737003,0.006117358626986408,0.001845997383154128,0.04186384257689524,0.0014586488341778758,0.0016096740087216271,0.0017289474667429488,0.0065201704425438285,0.004272571252360692,0.0011166771050885604,0.0009577285095947402,0.0017136240327883584,0.001901507018274598,0.0023603027498375526,0.0006748501178090869,0.006506151284470595,0.004833416750534721,0.005649153583852329,0.0031117194695590104,0.0014503477390447248,0.0026153994491106168,0.006940959258974313,0.002771438876906679,0.0009909604702548066,0.002184355199745667,0.008946362124569857,0.00148450722983893,0.0008287901643763807,0.006745967067829698,0.007544034399875066,0.0017971962917840282,0.002843205042638233,0.0022669421552564645,0.0020271586934030254,0.006336619964073895,0.006412491095742015,0.0009888314091936127,0.0027512021499756295,0.005260233764015546,0.003942854126663926,0.007406594573871334,0.0032297483189364985,0.003695502620944929,0.0025056123753825735,0.006856382110582038,0.0036472376279986936,0.014534724607733527,0.010516338116775225,0.005295204957482074,0.003251884288610741,0.0007966329317065243,0.006885596660276936,0.005181467411870812,0.00348729462646161,0.001953678644652709,0.0007346454468360626,0.0016482605012632606,0.0011363460008885066,0.0008243103035515911,0.002884858977336385,0.004486600058792615,0.012447119705382814,0.008458454461576365,0.0015570623038033905,0.0034912608522066246,0.0028253023396169045,0.003971051322685849,0.0055954897349893545,0.005982259803884104,0.013079296267030296,0.002539097497668921,0.0012971772194276122,0.001542676456320573,0.007510775042837748,0.0032493406278146356,0.0028460467576824876,0.0022632513409729465,0.000891357837079854,0.011833615628241078,0.005115388338499301,0.0025258033385793955,0.013859145125863592,0.0038253301341525533,0.020784882068122474,0.003662924982971833,0.006346565787762539,0.011663881403817144,0.005362837403718478,0.0030146053265645706,0.0017514930301801674,0.0008082199337113539,0.005192705283704503,0.0013439827894478442,0.016927624994662514,0.009750225516148056,0.0020978794782113832,0.0017565626462431804,0.0012345899314399075,0.007015452732197598,0.0015337392203640706,0.0023341544076217503,0.002381786291556499,0.0028697089523268523,0.006909201698342453,0.0021392911924858044,0.005917114369490955,0.0016150158506368592,0.0014540772923169448,0.0028458075669866205,0.00748224284455095,0.005046865315841186,0.0038838619934861507,0.007937213758889214,0.003981361072272176,0.003365670996719172,0.001808060235050372,0.00357508251608691,0.0009256507682049133,0.012531990084324464,0.0024786501808508805,0.0017252854344064858,0.002106837048821771,0.002219550191371879,0.0019223515163588507,0.0023074453525985363,0.0031353890811239528,0.0028801270431858686,0.006587645127746031,0.0009423827799073691,0.001078672820297609,0.000939152654792723,0.0011820838556566783,0.004365385328899673,0.00126066795700457,0.0036373193832423523,0.00154111814860516,0.0028827859960524967,0.0015911487085467615
AT1G04110,0.002929819161978663,0.0013506232093740476,0.002173257702075256,0.0065714394787628905,0.0032488618243781344,0.0029627631283791916,0.002196481770787093,0.0066484179995356975,0.0,0.0007175591982661503,0.0033966101779888793,0.001239392908502026,0.014997513310706078,0.0010999205660898658,0.001874204261316348,0.0012581641862662194,0.0024590752061163868,0.004181678023013694,0.0005806921118220798,0.0011147355571692343,0.001024658728968128,0.001139382110627512,0.0015402433116777788,0.0006593679089384366,0.0018695787118465246,0.0031237019471386748,0.003972957151207082,0.005818617813550983,0.0015007834995635649,0.0026470606065457673,0.0040294820844536715,0.0017255719934813358,0.0009191109789297363,0.0016744591387326854,0.005121520072722727,0.0014500043940260771,0.000814735204744898,0.007570890170416105,0.0031052377455215233,0.0014832140546153694,0.0027835063931829955,0.0022347909083645728,0.0024357141832435157,0.007671751206122125,0.004133716350606193,0.0007922563817393707,0.0015934505338944473,0.0025278827733073283,0.0034248154641284734,0.009834856704919077,0.0035253288369913108,0.014090940052377716,0.0018799566749761812,0.0036470582347781218,0.0034609394155218484,0.004701406947383917,0.009960250791894129,0.00517180076806722,0.0036199422307829935,0.0011622585107574396,0.01016302347932397,0.0038220521904823775,0.0032163251056548025,0.0013675119491656702,0.0006123010827203281,0.0015118949422762722,0.0011407729820741897,0.0006307330829977868,0.0035669734157203624,0.006652150942752814,0.016840055795525742,0.007293344370154481,0.001489815039991603,0.0021203265295348292,0.0014110252046641218,0.0037296703544124517,0.010385401549471427,0.005020011969523437,0.005491035445767141,0.002507701626104401,0.0009211219802825986,0.0008630994744982079,0.005650143298187462,0.002156924199819547,0.0009358447469919588,0.0013981845445058694,0.0010806569535421944,0.005708321668098302,0.011933033985420354,0.0011555255177159683,0.0022354669775203097,0.002299860133051694,0.006736987469143466,0.003197816967896845,0.0048081909296652766,0.005812595269791906,0.005899507187866312,0.0038081989375426954,0.001499005289966573,0.0006725903721023842,0.004498849753331109,0.0010701882079877693,0.007306764802311595,0.005406225298320529,0.001461415086954035,0.0012871370207905737,0.0008949163620083066,0.005468454181336544,0.0022126785939984984,0.0010058369244936216,0.006204292278330685,0.001572290756129193,0.0034350446720416965,0.0022381841544162487,0.0028012155060389344,0.001803232512084512,0.0022188296801505165,0.0022990941443296964,0.00689113083555493,0.005279615635751254,0.0034845287808832038,0.010284464316308691,0.0026737953821373895,0.0034487779039179297,0.0026297621222800805,0.00827486452641175,0.0008094790852701285,0.020236545404679965,0.002721729770565403,0.0035695202790103687,0.0007003231985852082,0.0013939895630858885,0.0020723619698668596,0.002252321306863713,0.0029202447209534005,0.0016609412149140934,0.01080223512626629,0.0006768559810481498,0.0012207666108645227,0.0012728192180388846,0.0015133673792210598,0.0010297416493556266,0.0012354574441978193,0.004980920939740686,0.001792589219135777,0.0016525116976718942,0.0014795867751488186
