gene1,gene2,value
AT1G05300,AT2G17740,0.2535399880760103
AT2G15620,AT1G65690,0.2533769737550202
AT4G21410,AT1G30730,0.2521949420517233
AT1G05300,AT2G44370,0.2521773548614299
AT1G05300,AT2G30490,0.25195010278035634
AT2G19190,AT4G20860,0.25168431613817743
AT3G50480,AT2G42360,0.2515365938380205
AT5G55050,AT1G51620,0.25094936902600384
AT4G34980,AT1G61380,0.24978639635894195
AT1G02450,AT4G35180,0.2496507661800713
AT4G31800,AT1G61360,0.2493330113122773
AT4G31800,AT2G02220,0.2477531243497864
AT3G59880,AT1G51620,0.2474742948987059
AT1G05300,AT3G21080,0.24693297297717945
AT4G31800,AT1G19380,0.24634454855231724
AT1G64170,AT5G01540,0.2453260992337403
AT3G59880,AT5G01540,0.2450733534558891
AT4G24160,AT3G52450,0.2447299771054656
AT1G65490,AT1G19380,0.2444616757497269
AT5G66420,AT2G44370,0.2428118130953696
AT3G48650,AT1G51890,0.2422263185203939
AT5G67360,AT3G29034,0.24222283318762816
AT3G48650,AT1G51620,0.2419108664860397
AT5G37600,AT4G23210,0.24059991014989035
AT5G54160,AT1G65690,0.2405438466709151
AT4G34980,AT5G67360,0.2395399692512661
AT5G67360,AT4G34980,0.2395399692512661
AT4G24160,AT1G19380,0.2391542133392805
AT1G02450,AT2G37710,0.23807203522793396
AT1G77380,AT1G61360,0.2380007845230165
AT4G21410,AT2G36690,0.2379471290980681
AT4G24160,AT3G19010,0.23784152247226584
AT5G51750,AT5G67360,0.2376073140116361
AT5G67360,AT5G51750,0.2376073140116361
AT1G64170,AT2G17740,0.23755328845648016
AT5G67360,AT1G65690,0.237217266470104
AT2G19190,AT1G65690,0.2364813416488667
AT2G25470,AT2G17740,0.2356297564409444
AT5G37600,AT1G05300,0.23476194199840394
AT4G31800,AT3G19010,0.2344503458579729
AT1G77380,AT1G65690,0.23443874140444845
AT4G38560,AT1G51620,0.2344379956146494
AT4G31800,AT2G37710,0.23415341887286
AT4G24160,AT4G08850,0.23352348259083344
AT4G38560,AT1G64280,0.23341722532053555
AT4G21410,AT5G44585,0.23319572328815186
AT4G38560,AT1G61380,0.2323620782786137
AT3G59880,AT1G49000,0.23216982050272386
AT3G14240,AT1G52200,0.2321109708204907
AT1G64170,AT3G26210,0.231998193412984
AT5G04140,AT4G34980,0.2316053438483745
AT1G14780,AT1G64280,0.2315658029037777
AT2G25470,AT5G48430,0.2310496361525647
AT4G24160,AT2G36690,0.2306677121182419
AT4G31800,AT1G51890,0.23002076956231576
AT3G14240,AT1G51890,0.2299978836020349
AT5G44530,AT1G65690,0.2299493039023248
AT5G07440,AT1G51800,0.2292948985899428
AT3G59880,AT5G67450,0.2291808378445721
AT4G01700,AT2G17740,0.22892116563035605
AT5G37600,AT2G37710,0.22858986749170884
AT5G51750,AT4G34980,0.22849219753493635
AT5G55050,AT3G29034,0.2278830346916952
AT2G05920,AT1G51890,0.22782769298686656
AT5G55050,AT1G49000,0.2264309585920405
AT4G33430,AT1G51800,0.2262928863424558
AT4G38560,AT3G25882,0.22591025425150305
AT2G25000,AT5G40780,0.2258059172882463
AT4G24160,AT2G42360,0.22570600281819364
AT5G66420,AT2G39200,0.2247012596354168
AT5G07440,AT1G51680,0.2241111231289743
AT1G51680,AT5G07440,0.2241111231289743
AT3G59880,AT2G39200,0.22380824299137705
AT1G14780,AT1G52200,0.2236731807461103
AT4G21410,AT5G39580,0.2234341379837781
AT2G25470,AT1G05300,0.22224672723882444
AT2G25470,AT4G27730,0.22147040813744834
AT4G27730,AT2G25470,0.22147040813744834
AT2G37040,AT1G51800,0.22133258328632
AT4G38560,AT4G35180,0.2212348494659917
AT5G55050,AT4G20860,0.22109585234667573
AT4G21410,AT1G51620,0.22040009140861014
AT2G19190,AT3G19010,0.2202850942581516
AT5G66420,AT2G17740,0.2192622178242598
AT2G37040,AT4G31550,0.218896153630886
AT2G15620,AT1G30730,0.21876300158022371
AT2G15620,AT5G40780,0.2186478149271458
AT1G64170,AT5G50200,0.2182537548766104
AT2G37040,AT1G52200,0.21724032884879568
AT2G19190,AT2G39200,0.21719089541058745
AT4G38560,AT2G44370,0.2167534436142826
AT5G04140,AT5G07440,0.2165048488999206
AT5G07440,AT5G04140,0.2165048488999206
AT1G51680,AT1G15950,0.2162351629400321
AT1G15950,AT1G51680,0.2162351629400321
AT2G19190,AT4G08850,0.2157493001707496
AT4G38560,AT2G42360,0.21487933454792074
AT3G59880,AT2G30490,0.2144329444132773
AT2G19190,AT5G53110,0.2143706570450992
AT3G14240,AT4G31800,0.2142939752314412
AT1G64170,AT2G44380,0.21424771697378286
AT5G67360,AT2G17740,0.2137491900450688
AT5G55050,AT3G49780,0.21347869438268008
AT3G19930,AT5G37600,0.21298314172274413
AT2G30360,AT2G42360,0.2128644126685985
AT4G01700,AT2G36690,0.21285387169234693
AT2G05920,AT1G65690,0.21259600186690286
AT3G19930,AT5G66420,0.21232760740175505
AT2G25000,AT5G50200,0.21171163210664634
AT2G15620,AT4G23210,0.21015445996629434
AT4G01700,AT3G46280,0.2099353835929434
AT3G14240,AT4G20860,0.20968886731027306
AT1G51680,AT1G51800,0.20966953721392007
AT2G30360,AT3G49780,0.20963926094629315
AT4G21410,AT1G19380,0.2093730884636684
AT5G55050,AT3G46280,0.20934541381542227
AT2G19190,AT3G46280,0.20908815740743592
AT1G21670,AT2G02220,0.20907501436459874
AT5G54160,AT4G20860,0.2087678580439285
AT2G25000,AT2G37710,0.20815196909055972
AT2G19190,AT3G22060,0.20726975163098804
AT5G07440,AT5G40780,0.20709515336092574
AT2G37040,AT5G07440,0.20668591022301008
AT5G07440,AT2G37040,0.20668591022301008
AT5G07440,AT5G66420,0.20624366535263805
AT4G30190,AT2G30490,0.2052224403777574
AT1G77380,AT5G40780,0.2051045241421232
AT2G15620,AT1G51800,0.2040005703958272
AT3G59880,AT4G20000,0.20369079865773296
AT2G37040,AT5G66420,0.2036459405698192
AT1G71950,AT2G15620,0.20357196500433528
AT2G15620,AT1G71950,0.20357196500433528
AT5G46330,AT4G31550,0.20236440345560008
AT1G51680,AT5G39580,0.2023164831030541
AT5G55050,AT1G51890,0.202273278202574
AT5G07440,AT3G19010,0.2018725164937312
AT3G19930,AT1G52200,0.2016231225710852
AT2G37040,AT1G30720,0.20133922853846764
AT5G04140,AT3G14240,0.20107207919339465
AT4G21410,AT3G49780,0.200931285758422
AT5G19660,AT5G59130,0.20083440250395104
AT5G59130,AT5G19660,0.20083440250395104
AT4G30190,AT2G02220,0.20054915840532472
AT5G54160,AT4G01700,0.2002685399369301
AT1G64170,AT4G20000,0.19964079369115612
AT3G59880,AT1G61380,0.1995758485463857
AT5G20480,AT3G50480,0.19932272857234512
AT1G51680,AT3G19010,0.19909301022474946
AT5G07440,AT2G42360,0.19906868874739625
AT5G07440,AT4G20860,0.1989135355118372
AT1G14780,AT5G39580,0.19863935966054447
AT1G14780,AT2G39200,0.1984203194668825
AT5G53460,AT2G37040,0.19818437575690412
AT2G37040,AT5G53460,0.19818437575690412
AT1G77380,AT4G34980,0.1981255692124202
AT5G54160,AT2G30490,0.19783685231086226
AT2G19190,AT5G01540,0.1977741142370948
AT5G54160,AT1G52200,0.1977229080257319
AT1G15950,AT2G37040,0.19734516490983325
AT1G21670,AT5G44585,0.19726285698235824
AT1G21670,AT1G52200,0.1969627472212192
AT5G51750,AT4G08850,0.1963802397139536
AT2G15620,AT2G25000,0.19630559389758664
AT2G25000,AT2G15620,0.19630559389758664
AT2G22122,AT5G67360,0.1961879191372402
AT1G65490,AT3G59880,0.19529765192814108
AT1G51680,AT1G30720,0.19513646646707086
AT5G46330,AT4G01250,0.19485137020156085
AT4G21410,AT4G01250,0.1946584440386148
AT2G25000,AT3G25882,0.1945954952860136
AT1G71950,AT2G42360,0.19458551283926995
AT1G77380,AT3G14240,0.1945256150849053
AT1G14780,AT1G61380,0.1944956835593714
AT1G65490,AT5G48430,0.1939302764243307
AT5G51750,AT1G65690,0.1927579465920366
AT5G53460,AT3G49780,0.19231171849284934
AT2G25470,AT4G38560,0.19203960146458088
AT3G19930,AT5G48430,0.1909695424289961
AT5G54160,AT5G07440,0.19031299462450013
AT1G77380,AT1G51890,0.1900535345738159
AT1G65490,AT5G67450,0.1897563233845041
AT4G33430,AT2G30490,0.18880325657125407
AT3G19930,AT2G44370,0.1883930154931344
AT5G55050,AT5G01540,0.1882144964332535
AT2G25000,AT2G44380,0.18821250559325864
AT1G64170,AT1G61380,0.1881803343222084
AT5G45650,AT3G29034,0.1877606109239136
AT5G55050,AT4G34980,0.18775203648371552
AT1G32950,AT5G50200,0.18747574176251125
AT5G55050,AT5G67450,0.1872892954306593
AT1G71950,AT4G34980,0.18701744287077932
AT2G25470,AT2G39200,0.1869307831777649
AT4G21870,AT4G20000,0.18648131018715344
AT2G25470,AT3G50480,0.1856889264577908
AT5G04140,AT2G19190,0.1855350336426702
AT5G54160,AT3G52450,0.18496306151315545
AT4G33430,AT1G52200,0.18472819244798824
AT2G38900,AT5G01540,0.18421302145176746
AT5G54160,AT1G05300,0.18401288296224672
AT1G65490,AT2G37710,0.1839006855527137
AT2G39850,AT3G21080,0.1833306343665686
AT2G30360,AT3G50480,0.1832522825237977
AT1G14780,AT5G67450,0.18317768710197213
AT5G53460,AT2G41220,0.18301437713877625
AT2G41220,AT5G53460,0.18301437713877625
AT5G67090,AT3G22060,0.1828176109070893
AT5G51750,AT5G04140,0.1820635845719618
AT5G04140,AT5G51750,0.1820635845719618
AT2G22122,AT5G01540,0.18199039476966705
AT3G19930,AT5G39580,0.18088576891162456
AT1G77380,AT3G49780,0.1799705340338036
AT1G65490,AT3G25882,0.17973799106763644
AT2G15620,AT5G13930,0.1796439653965618
AT5G13930,AT2G15620,0.1796439653965618
AT5G51750,AT5G39580,0.17943965126429373
AT2G15620,AT2G17740,0.17938557527916488
AT5G59190,AT1G61380,0.1791072491760135
AT5G04140,AT1G51800,0.1785732481143074
AT1G02450,AT2G17740,0.17830654553113434
AT1G12940,AT5G10450,0.17820623569859895
AT5G10450,AT1G12940,0.17820623569859895
AT1G37130,AT5G07440,0.17727557054046786
AT1G32970,AT5G45650,0.17690786635624378
AT5G45650,AT1G32970,0.17690786635624378
AT1G71950,AT5G67360,0.17599825997237595
AT1G35160,AT4G01250,0.17555607975509635
AT1G71950,AT3G14067,0.17545662350674918
AT3G14067,AT1G71950,0.17545662350674918
AT1G15950,AT5G54160,0.17544067994992618
AT5G54160,AT1G15950,0.17544067994992618
AT2G15620,AT1G61380,0.17530384057610138
AT2G06050,AT4G20860,0.1746972071225985
AT5G59130,AT1G65690,0.17414740096024595
AT1G64170,AT1G51620,0.1741022647737578
AT5G59130,AT1G30730,0.17395097717386745
AT5G67090,AT1G51620,0.17266378733250298
AT1G77380,AT2G17740,0.17119075200986256
AT5G45650,AT2G39530,0.17100761463844627
AT5G13930,AT5G51750,0.17056854017476208
AT5G51750,AT5G13930,0.17056854017476208
AT2G06050,AT1G30730,0.1703862924950128
AT4G33430,AT2G30360,0.17011796651483446
AT2G30360,AT4G33430,0.17011796651483446
AT4G33430,AT4G20860,0.1698992036837852
AT4G39400,AT2G01950,0.16975847454234394
AT2G01950,AT4G39400,0.16975847454234394
AT1G02450,AT2G42360,0.16884713634769244
AT2G25470,AT1G21670,0.16883368172249935
AT1G21670,AT2G25470,0.16883368172249935
AT2G06050,AT4G24160,0.1687835188851221
AT1G71950,AT5G50200,0.168780642366535
AT1G02450,AT3G29034,0.16834963441774087
AT2G06050,AT2G44490,0.16830422866505268
AT5G04140,AT2G15620,0.16815711942830402
AT2G38900,AT5G67090,0.16813358658900945
AT5G67090,AT2G38900,0.16813358658900945
AT5G20480,AT4G23210,0.16799329092606774
AT4G33430,AT1G61360,0.16762927251041582
AT2G06050,AT1G65690,0.16728298826488608
AT1G71950,AT3G29034,0.1666299354306684
AT2G25470,AT4G01250,0.1661775108922483
AT1G32950,AT2G39530,0.16613146426827607
AT1G71950,AT3G26210,0.16612433715775432
AT1G32950,AT3G49780,0.1657554992120036
AT1G30600,AT1G51680,0.16568775024789573
AT2G06050,AT3G14240,0.16540995222170207
AT1G14780,AT3G26210,0.16436306128761635
AT1G14780,AT5G53110,0.1633824751041495
AT2G22122,AT5G40780,0.16314010698256046
AT1G35160,AT1G52200,0.1631359062347153
AT1G21670,AT4G23210,0.1627142695481656
AT5G04140,AT2G30490,0.16254566352352073
AT1G32950,AT5G19660,0.16251943156174908
AT5G19660,AT1G32950,0.16251943156174908
AT5G67090,AT2G36690,0.16234138042632118
AT5G04140,AT4G08850,0.1622515028996545
AT2G06050,AT2G02220,0.16214497205291867
AT2G39850,AT3G46280,0.16183398253974124
AT5G04140,AT2G05920,0.16179769653657994
AT1G62340,AT5G67090,0.16174726462136335
AT5G67090,AT1G62340,0.16174726462136335
AT2G30360,AT3G29034,0.16164439112680484
AT4G27730,AT1G64170,0.16059145614551196
AT2G19170,AT2G05920,0.1602398756723995
AT1G14780,AT4G20860,0.15988715141381138
AT5G44530,AT5G04140,0.15917282778558928
AT5G58840,AT3G14240,0.15877181273469199
AT1G21670,AT1G05300,0.15860993589707229
AT5G51750,AT2G39200,0.15747466086860729
AT2G30360,AT1G05300,0.15719913919629944
AT1G37130,AT3G19010,0.15646238873298546
AT1G71950,AT3G50470,0.15637530020406842
AT5G59130,AT3G14067,0.15633691848639142
AT3G14067,AT5G59130,0.15633691848639142
AT1G37130,AT2G37040,0.15593848132014074
AT2G22122,AT1G05300,0.1558994075883562
AT2G19170,AT3G49780,0.15574139995988
AT1G14780,AT4G35180,0.15548723252877414
AT5G19660,AT3G19930,0.1552228883176716
AT2G25470,AT1G30730,0.1547851189599032
AT1G65490,AT1G51620,0.15477439084340586
AT2G30360,AT5G07440,0.1545796819819274
AT5G51750,AT1G51890,0.15407962374151318
AT5G58840,AT1G70530,0.15392624302255986
AT1G21670,AT4G34980,0.15339005143104312
AT5G59080,AT2G44380,0.15325692246107134
AT1G02450,AT3G50480,0.15304204298732804
AT2G38900,AT1G64280,0.15291953956255222
AT5G13930,AT1G30730,0.15262766867725053
AT4G20850,AT4G20000,0.151917044966426
AT5G58840,AT2G30490,0.1507684915612073
AT1G12940,AT5G37600,0.15043021674365042
AT2G30360,AT4G23210,0.15036844080640122
AT2G01950,AT2G30490,0.1500273645815915
AT1G71950,AT3G59880,0.15002413817862048
AT4G21323,AT2G19170,0.14970980203884987
AT2G19170,AT4G21323,0.14970980203884987
AT1G65490,AT2G05920,0.14964326037789588
AT5G10450,AT3G21080,0.1496171948812144
AT1G21670,AT1G51890,0.14942230714453464
AT4G30190,AT3G45060,0.14939104702903386
AT3G45060,AT4G30190,0.14939104702903386
AT4G33430,AT1G51890,0.1493301577401298
AT1G65490,AT2G42360,0.14925298971130108
AT2G06050,AT3G19010,0.14903128988502526
AT1G21670,AT4G20000,0.14867618451655784
AT2G22122,AT5G07440,0.1485052455629754
AT3G19450,AT4G27730,0.1482810379876507
AT4G27730,AT3G19450,0.1482810379876507
AT1G15950,AT5G07440,0.1481636502558259
AT3G45060,AT1G65690,0.14783741045286902
AT1G62340,AT4G34980,0.1478124153573399
AT2G22122,AT2G37040,0.1476650749482422
AT4G27730,AT2G44370,0.14733666959734235
AT5G59130,AT4G20860,0.14713534965901953
AT1G37130,AT2G15620,0.14707146065052168
AT5G10450,AT2G25000,0.14678101151835565
AT4G20430,AT5G59190,0.14662076495881204
AT5G59190,AT4G20430,0.14662076495881204
AT5G45640,AT3G50480,0.14628827513067555
AT1G35160,AT3G52450,0.14616973420349175
AT1G21670,AT2G44370,0.1459227977176798
AT4G39400,AT5G19660,0.14587543895739485
AT5G19660,AT4G39400,0.14587543895739485
AT5G45650,AT2G15620,0.145787697171873
AT1G65490,AT4G23210,0.14553574181049833
AT1G02450,AT4G23210,0.1453813075505248
AT2G39850,AT4G20000,0.14476083942017026
AT5G19660,AT1G05300,0.1443602641313344
AT2G38900,AT2G44380,0.14425565297962972
AT2G39850,AT3G14240,0.14417316915728404
AT5G59100,AT1G65690,0.1438954977305087
AT2G38900,AT4G34980,0.14383886758648054
AT5G46330,AT3G48650,0.14369456158098926
AT5G59090,AT3G22060,0.14337047834537842
AT1G35160,AT5G40780,0.14330020117842346
AT4G39400,AT5G66420,0.14326302129484114
AT3G19450,AT4G30190,0.14297814926192487
AT4G30190,AT3G19450,0.14297814926192487
AT1G20160,AT4G08850,0.1428932704940724
AT3G45060,AT4G01250,0.1427554784872609
AT4G33430,AT2G37710,0.14221605373488844
AT3G45060,AT2G39530,0.14191386300986708
AT4G15040,AT4G24160,0.14191045837808436
AT5G19660,AT4G20860,0.14185187989451276
AT2G39850,AT1G51890,0.14163562444951738
AT2G04160,AT1G71950,0.14159123198776769
AT2G06050,AT1G19380,0.1415400206725541
AT5G67090,AT2G39530,0.14110962063564106
AT5G44530,AT3G46280,0.14065464672574834
AT1G12940,AT1G64170,0.14039009331772068
AT1G35160,AT3G59880,0.14010234643649874
AT2G30360,AT5G44585,0.13925200095913715
AT1G32950,AT2G30490,0.13919014295938892
AT4G30190,AT2G39850,0.13903335406708806
AT2G39850,AT4G30190,0.13903335406708806
AT3G45060,AT2G30490,0.13898774504824107
AT1G12940,AT5G53110,0.13894843174862292
AT2G30360,AT1G51890,0.1387876698303414
AT1G35160,AT2G17740,0.13843396914907855
AT4G27730,AT3G50480,0.13841585123236588
AT4G28140,AT1G61360,0.13795714496181888
AT2G04160,AT2G30360,0.13794198184948225
AT2G06050,AT5G67360,0.1376198559415296
AT5G20250,AT4G31800,0.1375283294738301
AT3G19450,AT3G50470,0.13748414987441882
AT5G13930,AT5G40780,0.1372727112210781
AT5G53460,AT5G66420,0.13691861235734604
AT5G20250,AT1G19380,0.13668240825711495
AT4G27730,AT1G65690,0.13662054631564313
AT2G19170,AT2G15620,0.13651512983416536
AT5G59100,AT2G30490,0.13642316396275134
AT4G33430,AT1G51620,0.136365388923972
AT4G28140,AT4G38560,0.13599658344740684
AT4G30190,AT1G61360,0.1359777532204398
AT2G39850,AT4G34980,0.13593301785970002
AT2G39850,AT5G59130,0.13559576331385248
AT5G59130,AT2G39850,0.13559576331385248
AT5G53460,AT3G48650,0.13541098272317265
AT1G72300,AT3G19930,0.1349871691749298
AT5G20480,AT4G08850,0.13492788798557998
AT5G53460,AT2G42360,0.13458406521081878
AT3G14067,AT5G40780,0.13455603592475862
AT3G14067,AT3G14240,0.134339703096104
AT2G39850,AT5G44530,0.13393842691662572
AT5G44530,AT2G39850,0.13393842691662572
AT5G53460,AT2G15620,0.13364931960194326
AT3G14067,AT1G52200,0.13362561079767588
AT5G44530,AT4G34980,0.13357174282916384
AT5G59080,AT1G15950,0.13325635892732726
AT1G15950,AT5G59080,0.13325635892732726
AT5G13930,AT4G01250,0.13311076899382246
AT4G27730,AT4G08850,0.13310458185750915
AT2G39850,AT3G29034,0.1330660525966565
AT1G20160,AT5G66420,0.13289445614137765
AT5G53460,AT3G59880,0.13282853403004746
AT3G45060,AT5G53110,0.13279625386205862
AT2G19170,AT2G41220,0.13273964435624452
AT2G41220,AT2G19170,0.13273964435624452
AT1G12940,AT2G25000,0.13273122774155646
AT2G38900,AT1G61360,0.132619772470139
AT2G38900,AT1G52200,0.13256593318340348
AT5G20250,AT5G50200,0.1324660733633709
AT2G04160,AT2G41220,0.13223523338778365
AT2G41220,AT2G04160,0.13223523338778365
AT3G45060,AT1G77380,0.13204627448405293
AT5G13930,AT1G65690,0.13157531741229134
AT5G59130,AT1G51890,0.13134540071828105
AT4G28140,AT3G19010,0.13129499125436686
AT5G53460,AT3G50470,0.13101979258483887
AT1G37130,AT3G19930,0.13096759156866564
AT1G35160,AT1G65690,0.13072822567632025
AT2G22122,AT2G15620,0.13067909375808415
AT1G30600,AT3G52450,0.13032714792994549
AT4G21870,AT2G22122,0.1303039844829439
AT2G22122,AT4G21870,0.1303039844829439
AT5G59130,AT5G07440,0.13029155104772072
AT5G59130,AT2G30490,0.12994464104930548
AT4G20850,AT2G05920,0.12993024808274845
AT4G21870,AT4G27730,0.12988669219750434
AT4G27730,AT4G21870,0.12988669219750434
AT5G53460,AT5G44530,0.12939531430031634
AT5G44530,AT5G53460,0.12939531430031634
AT1G12940,AT2G02220,0.12935623378007022
AT4G30190,AT5G01540,0.12885397265527976
AT4G30190,AT4G35180,0.12870841222811635
AT4G33430,AT2G39200,0.12842512386491078
AT2G38900,AT5G67360,0.12822622832600386
AT4G00230,AT5G40780,0.1281974999547746
AT2G38900,AT4G23210,0.12819006372137354
AT5G19660,AT1G64170,0.12815039229456504
AT1G37130,AT5G66420,0.1281038080559922
AT5G45650,AT1G19380,0.12781003519596326
AT5G59090,AT5G01540,0.12745891072691662
AT3G45060,AT2G38900,0.12736315955255018
AT2G38900,AT3G45060,0.12736315955255018
AT1G37130,AT1G72300,0.12727238446401026
AT1G72300,AT1G37130,0.12727238446401026
AT1G62340,AT1G64280,0.12694428653846246
AT5G45650,AT4G23210,0.12669568810020815
AT1G30600,AT1G15950,0.1264885258853059
AT1G15950,AT1G30600,0.1264885258853059
AT1G12940,AT4G20000,0.12643841606065065
AT3G45060,AT5G40780,0.12643743961575793
AT4G30190,AT2G25000,0.12636103253273356
AT5G59100,AT3G48650,0.12630143260582294
AT5G20480,AT1G64280,0.12599978588697525
AT4G30190,AT1G61380,0.12597700237979415
AT4G20430,AT3G49780,0.12597685206720866
AT5G58820,AT4G23210,0.12568426284605194
AT1G35160,AT1G71950,0.12536865215347226
AT1G37130,AT3G22060,0.1252749580611605
AT5G13930,AT3G52450,0.1250389348193266
AT1G15950,AT4G24160,0.12486286328192175
AT3G14067,AT1G65490,0.1247079695512805
AT5G59080,AT5G07440,0.12463095425948435
AT3G45060,AT1G61360,0.12458945395021324
AT1G72300,AT3G19010,0.12451752189426712
AT5G46330,AT3G50470,0.12446182178622413
AT5G58840,AT5G07440,0.12431880549587172
AT5G20480,AT3G26210,0.1242073881566692
AT4G20850,AT4G08850,0.12411883378334455
AT4G20430,AT1G30600,0.12403243770459516
AT1G30600,AT4G20430,0.12403243770459516
AT5G44530,AT2G42360,0.12282082052959442
AT5G45650,AT2G30490,0.12281291443453801
AT5G13930,AT2G37040,0.12244980090081214
AT1G35160,AT2G31400,0.12156410848835165
AT2G31400,AT1G35160,0.12156410848835165
AT5G46330,AT1G61360,0.12151838856650055
AT1G66220,AT2G44380,0.1212163946237581
AT5G13930,AT1G77380,0.1211508873396816
AT1G66220,AT2G25000,0.1209596661764436
AT3G19450,AT2G17740,0.12095774193277498
AT5G19660,AT5G48430,0.12070431551539905
AT1G35160,AT5G48430,0.1206465895825819
AT2G01950,AT3G19930,0.12050722068788497
AT1G37130,AT4G24160,0.12047935675777932
AT5G59090,AT5G48430,0.12038715707694415
AT2G01950,AT2G41220,0.1203110727718706
AT2G41220,AT2G01950,0.1203110727718706
AT5G58840,AT5G44585,0.12010239352163075
AT4G28140,AT2G19190,0.12008707968205325
AT5G58840,AT2G38900,0.12007718901262356
AT4G27730,AT4G01250,0.11996004858715816
AT1G30600,AT3G50480,0.1196319251216611
AT5G59190,AT2G04160,0.11955957920040895
AT2G04160,AT5G59190,0.11955957920040895
AT4G20430,AT3G46280,0.1194759854508971
AT1G30600,AT1G65690,0.11910238206174073
AT3G19450,AT4G20000,0.11876760541627784
AT5G46330,AT4G08850,0.11838084188561715
AT4G21870,AT3G25882,0.11835071565337366
AT1G01900,AT5G59130,0.1180865808554945
AT1G66220,AT1G71950,0.11798177692751775
AT5G45640,AT3G52450,0.11745774079055438
AT1G66220,AT5G37600,0.11741819313896795
AT3G19450,AT4G34980,0.11720827693902125
AT2G04160,AT5G40780,0.11707833885635345
AT5G03620,AT3G46280,0.11696447640530284
AT1G30600,AT1G49000,0.11661022108603802
AT1G12940,AT2G25470,0.11654820959457204
AT2G04160,AT3G25882,0.11649772931387292
AT1G01900,AT2G44380,0.11555137694721362
AT4G28140,AT5G67360,0.1155283681205166
AT4G26330,AT1G05300,0.11534164711456366
AT2G41220,AT1G65490,0.11528176470638175
AT5G59100,AT1G51800,0.1151584365482352
AT2G19170,AT5G53110,0.11515651232600832
AT4G21326,AT3G21080,0.11423632563927133
AT5G46330,AT3G52450,0.11417456430320595
AT1G32950,AT2G39850,0.1139177452290392
AT1G32950,AT2G06050,0.1138616952668039
AT3G14067,AT4G20860,0.11385565092923478
AT1G32950,AT4G20000,0.11381159173301247
AT4G20850,AT3G49780,0.11375072410881736
AT4G00230,AT3G19450,0.11367981090798952
AT3G19450,AT4G00230,0.11367981090798952
AT4G00230,AT5G04140,0.11365967021456047
AT1G12940,AT3G50470,0.11358373989434868
AT4G20430,AT2G04160,0.11357122361057792
AT2G04160,AT4G20430,0.11357122361057792
AT2G04160,AT1G30720,0.11337628752989005
AT5G44530,AT3G19930,0.1131242509477024
AT1G32950,AT2G36690,0.11293379687766555
AT2G41220,AT3G19930,0.11276082784739105
AT5G10450,AT5G50200,0.11265491160775508
AT5G20250,AT4G31550,0.11256041067536482
AT1G12940,AT3G19930,0.11242629059000442
AT1G62340,AT3G50480,0.11240091427483456
AT4G00230,AT1G30600,0.11239986876548702
AT1G30600,AT4G00230,0.11239986876548702
AT4G00230,AT3G22060,0.11226460311460597
AT5G45650,AT5G19660,0.11219071697453332
AT5G19660,AT5G45650,0.11219071697453332
AT3G19450,AT3G29034,0.1120073703356601
AT3G19450,AT4G01250,0.11193253531235303
AT5G59080,AT4G00230,0.1117880297338163
AT4G00230,AT5G59080,0.1117880297338163
AT2G04160,AT5G53460,0.11153709144983216
AT2G41220,AT5G59190,0.11146859847957112
AT5G59190,AT2G41220,0.11146859847957112
AT1G20160,AT3G14240,0.11112600436653808
AT2G04160,AT3G19930,0.1108657105243236
AT2G31400,AT4G08850,0.1108634145097176
AT5G67090,AT1G49000,0.11082882276225203
AT5G46330,AT2G44380,0.11066597767927444
AT1G32950,AT1G08090,0.11048687770966548
AT1G08090,AT1G32950,0.11048687770966548
AT5G44530,AT4G24160,0.11047063814244118
AT2G19170,AT1G30730,0.11045749729079056
AT5G67090,AT4G20860,0.11029380811076027
AT2G01950,AT4G33430,0.1100404645309605
AT2G22122,AT3G48650,0.11000376109870302
AT5G44530,AT5G51750,0.10979459338092257
AT1G15950,AT3G19930,0.10976682970378304
AT2G19170,AT1G70530,0.10936936015673604
AT1G66210,AT4G01700,0.1091766554250384
AT1G72300,AT3G49780,0.10905573095471
AT5G20250,AT5G37600,0.10890021684083284
AT2G31400,AT1G12940,0.10886677181979487
AT5G45650,AT5G45640,0.108809738015456
AT5G45640,AT5G45650,0.108809738015456
AT5G59810,AT1G70530,0.10842407831911482
AT5G20250,AT5G07440,0.10814821951113207
AT5G46330,AT2G02220,0.10811612491295096
AT2G41220,AT1G02450,0.1079416259100836
AT1G30600,AT5G59100,0.10773974592954992
AT5G59100,AT1G30600,0.10773974592954992
AT5G59090,AT5G04140,0.10730295382568757
AT5G59080,AT1G14780,0.107224552244652
AT5G10450,AT2G41220,0.10713991217943276
AT2G41220,AT5G10450,0.10713991217943276
AT2G19170,AT3G25882,0.10713542755161144
AT2G22122,AT2G30490,0.10693846469426747
AT5G03620,AT2G44380,0.10692771245860966
AT5G59080,AT4G24160,0.10686817791681658
AT5G59100,AT1G32970,0.10665580927952843
AT1G32970,AT5G59100,0.10665580927952843
AT2G31400,AT5G44585,0.10664924949863576
AT4G21870,AT2G04160,0.1065452260715234
AT5G58840,AT1G51620,0.10631150023788294
AT3G14067,AT1G51620,0.10610473520461272
AT5G11940,AT5G03620,0.1059914142312992
AT5G03620,AT5G11940,0.1059914142312992
AT2G19170,AT3G14240,0.105825643283189
AT3G14067,AT1G08090,0.1056623738567526
AT1G08090,AT3G14067,0.1056623738567526
AT5G20480,AT1G61360,0.1056493958921314
