TAIR10	AT1G01183	GO:0005575
TAIR10	AT1G01200	GO:0005768
TAIR10	AT1G01200	GO:0009504
TAIR10	AT1G01200	GO:0009504
TAIR10	AT1G01200	GO:0005768
TAIR10	AT1G01220	GO:0047341
TAIR10	AT1G01220	GO:0042352
TAIR10	AT1G01220	GO:0042352
TAIR10	AT1G01220	GO:0050201
TAIR10	AT1G01220	GO:0050201
TAIR10	AT1G01250	GO:0003700
TAIR10	AT1G01260	GO:0006355
TAIR10	AT1G01260	GO:0006355
TAIR10	AT1G01260	GO:0006355
TAIR10	AT1G01260	GO:0003700
TAIR10	AT1G01260	GO:0003700
TAIR10	AT1G01270	GO:0030533
TAIR10	AT1G01270	GO:0006414
TAIR10	AT1G01270	GO:0006414
TAIR10	AT1G01270	GO:0005575
TAIR10	AT1G01270	GO:0030533
TAIR10	AT1G01270	GO:0030533
TAIR10	AT1G01270	GO:0006414
TAIR10	AT1G01280	GO:0080110
TAIR10	AT1G01280	GO:0010584
TAIR10	AT1G01280	GO:0080110
TAIR10	AT1G01280	GO:0080110
TAIR10	AT1G01280	GO:0080110
TAIR10	AT1G01280	GO:0080110
TAIR10	AT1G01280	GO:0010208
TAIR10	AT1G01280	GO:0080110
TAIR10	AT1G01280	GO:0010584
TAIR10	AT1G01280	GO:0016709
TAIR10	AT1G01280	GO:0080110
TAIR10	AT1G01280	GO:0010584
TAIR10	AT1G01280	GO:0051792
TAIR10	AT1G01280	GO:0010584
TAIR10	AT1G01280	GO:0080110
TAIR10	AT1G01280	GO:0051791
TAIR10	AT1G01280	GO:0051792
TAIR10	AT1G01280	GO:0010584
TAIR10	AT1G01280	GO:0010208
TAIR10	AT1G01280	GO:0051791
TAIR10	AT1G01280	GO:0010584
TAIR10	AT1G01280	GO:0010208
TAIR10	AT1G01290	GO:0006777
TAIR10	AT1G01290	GO:0006777
TAIR10	AT1G01290	GO:0005739
TAIR10	AT1G01290	GO:0006777
TAIR10	AT1G01290	GO:0009507
TAIR10	AT1G01300	GO:0080167
TAIR10	AT1G01300	GO:0009505
TAIR10	AT1G01305	GO:0003674
TAIR10	AT1G01305	GO:0008150
TAIR10	AT1G01310	GO:0008150
TAIR10	AT1G01310	GO:0003674
TAIR10	AT1G01360	GO:0010427
TAIR10	AT1G01370	GO:0000785
TAIR10	AT1G01370	GO:0009567
TAIR10	AT1G01370	GO:0051307
TAIR10	AT1G01370	GO:0005634
TAIR10	AT1G01370	GO:0000775
TAIR10	AT1G01370	GO:0051307
TAIR10	AT1G01370	GO:0007126
TAIR10	AT1G01370	GO:0007126
TAIR10	AT1G01370	GO:0051301
TAIR10	AT1G01380	GO:0003700
TAIR10	AT1G01390	GO:0016757
TAIR10	AT1G01400	GO:0008150
TAIR10	AT1G01420	GO:0080043
TAIR10	AT1G01420	GO:0016757
TAIR10	AT1G01440	GO:0008150
TAIR10	AT1G01448	GO:0005575
TAIR10	AT1G01448	GO:0008150
TAIR10	AT1G01448	GO:0003674
TAIR10	AT1G01450	GO:0004712
TAIR10	AT1G01450	GO:0004712
TAIR10	AT1G01453	GO:0008150
TAIR10	AT1G01453	GO:0003674
TAIR10	AT1G01453	GO:0005575
TAIR10	AT1G01470	GO:0009611
TAIR10	AT1G01470	GO:0003674
TAIR10	AT1G01470	GO:0009644
TAIR10	AT1G01470	GO:0050832
TAIR10	AT1G01470	GO:0050832
TAIR10	AT1G01471	GO:0008150
TAIR10	AT1G01471	GO:0003674
TAIR10	AT1G01480	GO:0016847
TAIR10	AT1G01480	GO:0016847
TAIR10	AT1G01480	GO:0009693
TAIR10	AT1G01480	GO:0009693
TAIR10	AT1G01500	GO:0008150
TAIR10	AT1G01510	GO:0009965
TAIR10	AT1G01510	GO:0005802
TAIR10	AT1G01510	GO:0042814
TAIR10	AT1G01510	GO:0005802
TAIR10	AT1G01510	GO:0000226
TAIR10	AT1G01510	GO:0005515
TAIR10	AT1G01510	GO:0005802
TAIR10	AT1G01510	GO:0000226
TAIR10	AT1G01510	GO:0042814
TAIR10	AT1G01520	GO:0009651
TAIR10	AT1G01520	GO:0009651
TAIR10	AT1G01520	GO:0003700
TAIR10	AT1G01530	GO:0003700
TAIR10	AT1G01530	GO:0003700
TAIR10	AT1G01540	GO:0046777
TAIR10	AT1G01540	GO:0004674
TAIR10	AT1G01540	GO:0046777
TAIR10	AT1G01540	GO:0004674
TAIR10	AT1G01540	GO:0046777
TAIR10	AT1G01550	GO:0048367
TAIR10	AT1G01550	GO:0048364
TAIR10	AT1G01560	GO:0004707
TAIR10	AT1G01560	GO:0004707
TAIR10	AT1G01560	GO:0009737
TAIR10	AT1G01570	GO:0016757
TAIR10	AT1G01580	GO:0055072
TAIR10	AT1G01580	GO:0015688
TAIR10	AT1G01580	GO:0000293
TAIR10	AT1G01580	GO:0005886
TAIR10	AT1G01580	GO:0009735
TAIR10	AT1G01580	GO:0009617
TAIR10	AT1G01580	GO:0000293
TAIR10	AT1G01590	GO:0000293
TAIR10	AT1G01600	GO:0006631
TAIR10	AT1G01600	GO:0006631
TAIR10	AT1G01600	GO:0018685
TAIR10	AT1G01610	GO:0010143
TAIR10	AT1G01620	GO:0009414
TAIR10	AT1G01620	GO:0005886
TAIR10	AT1G01620	GO:0009651
TAIR10	AT1G01620	GO:0015250
TAIR10	AT1G01620	GO:0009414
TAIR10	AT1G01620	GO:0015250
TAIR10	AT1G01620	GO:0009651
TAIR10	AT1G01620	GO:0006833
TAIR10	AT1G01640	GO:0005515
TAIR10	AT1G01690	GO:0042138
TAIR10	AT1G01690	GO:0042138
TAIR10	AT1G01690	GO:0042138
TAIR10	AT1G01690	GO:0051026
TAIR10	AT1G01690	GO:0009555
TAIR10	AT1G01690	GO:0051026
TAIR10	AT1G01690	GO:0051026
TAIR10	AT1G01690	GO:0051026
TAIR10	AT1G01690	GO:0009553
TAIR10	AT1G01695	GO:0008150
TAIR10	AT1G01700	GO:0005089
TAIR10	AT1G01710	GO:0005777
TAIR10	AT1G01710	GO:0005777
TAIR10	AT1G01720	GO:0009788
TAIR10	AT1G01720	GO:0009788
TAIR10	AT1G01720	GO:0003700
TAIR10	AT1G01720	GO:0009611
TAIR10	AT1G01725	GO:0008150
TAIR10	AT1G01730	GO:0008150
TAIR10	AT1G01770	GO:0008150
TAIR10	AT1G01780	GO:0015629
TAIR10	AT1G01780	GO:0051017
TAIR10	AT1G01780	GO:0051015
TAIR10	AT1G01780	GO:0051015
TAIR10	AT1G01780	GO:0051017
TAIR10	AT1G01790	GO:0015079
TAIR10	AT1G01800	GO:0009505
TAIR10	AT1G01810	GO:0003674
TAIR10	AT1G01810	GO:0008150
TAIR10	AT1G01820	GO:0003674
TAIR10	AT1G01820	GO:0005779
TAIR10	AT1G01820	GO:0005779
TAIR10	AT1G01820	GO:0016559
TAIR10	AT1G01820	GO:0016559
TAIR10	AT1G01820	GO:0016559
TAIR10	AT1G01820	GO:0007031
TAIR10	AT1G01820	GO:0005779
TAIR10	AT1G01820	GO:0016559
TAIR10	AT1G01820	GO:0016559
TAIR10	AT1G01820	GO:0007031
TAIR10	AT1G01820	GO:0016559
TAIR10	AT1G01840	GO:0008150
TAIR10	AT1G01860	GO:0016422
TAIR10	AT1G01860	GO:0009409
TAIR10	AT1G01860	GO:0009409
TAIR10	AT1G01870	GO:0006414
TAIR10	AT1G01870	GO:0005575
TAIR10	AT1G01870	GO:0030533
TAIR10	AT1G01870	GO:0006414
TAIR10	AT1G01870	GO:0006414
TAIR10	AT1G01870	GO:0030533
TAIR10	AT1G01870	GO:0030533
TAIR10	AT1G01890	GO:0005575
TAIR10	AT1G01890	GO:0006414
TAIR10	AT1G01890	GO:0030533
TAIR10	AT1G01890	GO:0006414
TAIR10	AT1G01890	GO:0030533
TAIR10	AT1G01890	GO:0030533
TAIR10	AT1G01890	GO:0006414
TAIR10	AT1G01900	GO:0031012
TAIR10	AT1G01930	GO:0008150
TAIR10	AT1G01950	GO:0048364
TAIR10	AT1G01960	GO:0005829
TAIR10	AT1G01960	GO:0009561
TAIR10	AT1G01960	GO:0005634
TAIR10	AT1G01990	GO:0008150
TAIR10	AT1G01990	GO:0005575
TAIR10	AT1G02000	GO:0050378
TAIR10	AT1G02030	GO:0006355
TAIR10	AT1G02030	GO:0006355
TAIR10	AT1G02030	GO:0006355
TAIR10	AT1G02030	GO:0003700
TAIR10	AT1G02040	GO:0003700
TAIR10	AT1G02050	GO:0010584
TAIR10	AT1G02050	GO:0030639
TAIR10	AT1G02050	GO:0010584
TAIR10	AT1G02050	GO:0010584
TAIR10	AT1G02050	GO:0005783
TAIR10	AT1G02050	GO:0010584
TAIR10	AT1G02050	GO:0080110
TAIR10	AT1G02050	GO:0080110
TAIR10	AT1G02050	GO:0090439
TAIR10	AT1G02050	GO:0080110
TAIR10	AT1G02050	GO:0080110
TAIR10	AT1G02050	GO:0010584
TAIR10	AT1G02050	GO:0010584
TAIR10	AT1G02065	GO:0003677
TAIR10	AT1G02065	GO:0009556
TAIR10	AT1G02065	GO:0005634
TAIR10	AT1G02065	GO:0009554
TAIR10	AT1G02065	GO:0009556
TAIR10	AT1G02065	GO:0009554
TAIR10	AT1G02070	GO:0005575
TAIR10	AT1G02074	GO:0008150
TAIR10	AT1G02074	GO:0003674
TAIR10	AT1G02090	GO:0008180
TAIR10	AT1G02090	GO:0010388
TAIR10	AT1G02090	GO:0010388
TAIR10	AT1G02090	GO:0010388
TAIR10	AT1G02090	GO:0008180
TAIR10	AT1G02090	GO:0010387
TAIR10	AT1G02110	GO:0006499
TAIR10	AT1G02110	GO:0006499
TAIR10	AT1G02110	GO:0006499
TAIR10	AT1G02120	GO:0043069
TAIR10	AT1G02120	GO:0042742
TAIR10	AT1G02120	GO:0042742
TAIR10	AT1G02130	GO:0006888
TAIR10	AT1G02130	GO:0006888
TAIR10	AT1G02140	GO:0005730
TAIR10	AT1G02140	GO:0010183
TAIR10	AT1G02140	GO:0005515
TAIR10	AT1G02140	GO:0016607
TAIR10	AT1G02140	GO:0016607
TAIR10	AT1G02140	GO:0005654
TAIR10	AT1G02140	GO:0005515
TAIR10	AT1G02140	GO:0010628
TAIR10	AT1G02140	GO:0035145
TAIR10	AT1G02140	GO:0035145
TAIR10	AT1G02140	GO:0009793
TAIR10	AT1G02140	GO:0005654
TAIR10	AT1G02140	GO:0005730
TAIR10	AT1G02145	GO:0000009
TAIR10	AT1G02145	GO:0006487
TAIR10	AT1G02145	GO:0006487
TAIR10	AT1G02145	GO:0006487
TAIR10	AT1G02145	GO:0030433
TAIR10	AT1G02145	GO:0030433
TAIR10	AT1G02145	GO:0030433
TAIR10	AT1G02160	GO:0008150
TAIR10	AT1G02170	GO:0004197
TAIR10	AT1G02170	GO:0043068
TAIR10	AT1G02170	GO:0043068
TAIR10	AT1G02180	GO:0008150
TAIR10	AT1G02205	GO:0009414
TAIR10	AT1G02205	GO:0042742
TAIR10	AT1G02205	GO:0043447
TAIR10	AT1G02205	GO:0046185
TAIR10	AT1G02205	GO:0050832
TAIR10	AT1G02205	GO:0010025
TAIR10	AT1G02205	GO:0071771
TAIR10	AT1G02205	GO:0009414
TAIR10	AT1G02205	GO:0042742
TAIR10	AT1G02205	GO:0043447
TAIR10	AT1G02205	GO:0043447
TAIR10	AT1G02205	GO:0050832
TAIR10	AT1G02205	GO:0043447
TAIR10	AT1G02205	GO:0010025
TAIR10	AT1G02205	GO:0046185
TAIR10	AT1G02220	GO:0003700
TAIR10	AT1G02230	GO:0003700
TAIR10	AT1G02250	GO:0003700
TAIR10	AT1G02280	GO:0005525
TAIR10	AT1G02280	GO:0005525
TAIR10	AT1G02280	GO:0009707
TAIR10	AT1G02280	GO:0009707
TAIR10	AT1G02280	GO:0003924
TAIR10	AT1G02280	GO:0009707
TAIR10	AT1G02280	GO:0042803
TAIR10	AT1G02280	GO:0005515
TAIR10	AT1G02280	GO:0009707
TAIR10	AT1G02280	GO:0045036
TAIR10	AT1G02280	GO:0009707
TAIR10	AT1G02290	GO:0008150
TAIR10	AT1G02320	GO:0008150
TAIR10	AT1G02330	GO:0008150
TAIR10	AT1G02335	GO:0009506
TAIR10	AT1G02335	GO:2000280
TAIR10	AT1G02335	GO:0010497
TAIR10	AT1G02335	GO:0010497
TAIR10	AT1G02340	GO:0005634
TAIR10	AT1G02340	GO:0009585
TAIR10	AT1G02340	GO:0009785
TAIR10	AT1G02340	GO:0009785
TAIR10	AT1G02340	GO:0009738
TAIR10	AT1G02340	GO:0005515
TAIR10	AT1G02340	GO:0000209
TAIR10	AT1G02340	GO:0000209
TAIR10	AT1G02340	GO:0009785
TAIR10	AT1G02340	GO:0009738
TAIR10	AT1G02340	GO:0003700
TAIR10	AT1G02340	GO:0009642
TAIR10	AT1G02340	GO:0003712
TAIR10	AT1G02340	GO:0009585
TAIR10	AT1G02340	GO:0009585
TAIR10	AT1G02340	GO:0005829
TAIR10	AT1G02340	GO:0005634
TAIR10	AT1G02340	GO:0005515
TAIR10	AT1G02340	GO:0005634
TAIR10	AT1G02340	GO:0000209
TAIR10	AT1G02340	GO:0003700
TAIR10	AT1G02360	GO:0050832
TAIR10	AT1G02360	GO:0050832
TAIR10	AT1G02370	GO:0008150
TAIR10	AT1G02370	GO:0003674
TAIR10	AT1G02380	GO:0008150
TAIR10	AT1G02391	GO:0005575
TAIR10	AT1G02391	GO:0003674
TAIR10	AT1G02391	GO:0008150
TAIR10	AT1G02400	GO:0009639
TAIR10	AT1G02400	GO:0045487
TAIR10	AT1G02400	GO:0045487
TAIR10	AT1G02400	GO:0052634
TAIR10	AT1G02405	GO:0003674
TAIR10	AT1G02405	GO:0008150
TAIR10	AT1G02410	GO:0008150
TAIR10	AT1G02420	GO:0003674
TAIR10	AT1G02430	GO:0006499
TAIR10	AT1G02430	GO:0006499
TAIR10	AT1G02430	GO:0005525
TAIR10	AT1G02430	GO:0006499
TAIR10	AT1G02430	GO:0005525
TAIR10	AT1G02440	GO:0006499
TAIR10	AT1G02440	GO:0006499
TAIR10	AT1G02440	GO:0005525
TAIR10	AT1G02440	GO:0006499
TAIR10	AT1G02440	GO:0005525
TAIR10	AT1G02450	GO:0042742
TAIR10	AT1G02450	GO:0042742
TAIR10	AT1G02470	GO:0008150
TAIR10	AT1G02475	GO:0008150
TAIR10	AT1G02480	GO:0030533
TAIR10	AT1G02480	GO:0006414
TAIR10	AT1G02480	GO:0005575
TAIR10	AT1G02480	GO:0006414
TAIR10	AT1G02480	GO:0030533
TAIR10	AT1G02480	GO:0006414
TAIR10	AT1G02480	GO:0030533
TAIR10	AT1G02490	GO:0005575
TAIR10	AT1G02490	GO:0008150
TAIR10	AT1G02500	GO:0009693
TAIR10	AT1G02500	GO:0009693
TAIR10	AT1G02500	GO:0009693
TAIR10	AT1G02500	GO:0004478
TAIR10	AT1G02500	GO:0009693
TAIR10	AT1G02500	GO:0071281
TAIR10	AT1G02510	GO:0015271
TAIR10	AT1G02520	GO:0042626
TAIR10	AT1G02520	GO:0042626
TAIR10	AT1G02520	GO:0005886
TAIR10	AT1G02530	GO:0042626
TAIR10	AT1G02530	GO:0042626
TAIR10	AT1G02540	GO:0008150
TAIR10	AT1G02560	GO:0009534
TAIR10	AT1G02560	GO:0018119
TAIR10	AT1G02560	GO:0009534
TAIR10	AT1G02560	GO:0009534
TAIR10	AT1G02560	GO:0018119
TAIR10	AT1G02560	GO:0009840
TAIR10	AT1G02560	GO:0009840
TAIR10	AT1G02560	GO:0018119
TAIR10	AT1G02560	GO:0009840
TAIR10	AT1G02560	GO:0009534
TAIR10	AT1G02560	GO:0009840
TAIR10	AT1G02570	GO:0003674
TAIR10	AT1G02570	GO:0008150
TAIR10	AT1G02570	GO:0005575
TAIR10	AT1G02575	GO:0003674
TAIR10	AT1G02575	GO:0008150
TAIR10	AT1G02580	GO:0005634
TAIR10	AT1G02580	GO:0045892
TAIR10	AT1G02580	GO:0003700
TAIR10	AT1G02580	GO:2000014
TAIR10	AT1G02580	GO:0009646
TAIR10	AT1G02580	GO:0043565
TAIR10	AT1G02580	GO:0045892
TAIR10	AT1G02580	GO:0006349
TAIR10	AT1G02580	GO:0048317
TAIR10	AT1G02580	GO:0006349
TAIR10	AT1G02580	GO:0045892
TAIR10	AT1G02600	GO:0005575
TAIR10	AT1G02600	GO:0006414
TAIR10	AT1G02600	GO:0030533
TAIR10	AT1G02600	GO:0006414
TAIR10	AT1G02600	GO:0006414
TAIR10	AT1G02600	GO:0030533
TAIR10	AT1G02600	GO:0030533
TAIR10	AT1G02630	GO:0005337
TAIR10	AT1G02680	GO:0009960
TAIR10	AT1G02680	GO:0009793
TAIR10	AT1G02680	GO:0048316
TAIR10	AT1G02680	GO:0005634
TAIR10	AT1G02700	GO:0008150
TAIR10	AT1G02710	GO:0008150
TAIR10	AT1G02720	GO:0047262
TAIR10	AT1G02730	GO:0010583
TAIR10	AT1G02730	GO:0009414
TAIR10	AT1G02730	GO:0051753
TAIR10	AT1G02730	GO:0005794
TAIR10	AT1G02730	GO:0009651
TAIR10	AT1G02730	GO:0009651
TAIR10	AT1G02730	GO:0048367
TAIR10	AT1G02730	GO:0009414
TAIR10	AT1G02730	GO:0042546
TAIR10	AT1G02730	GO:0006970
TAIR10	AT1G02730	GO:0046527
TAIR10	AT1G02730	GO:0006970
TAIR10	AT1G02760	GO:0030533
TAIR10	AT1G02760	GO:0005575
TAIR10	AT1G02760	GO:0006414
TAIR10	AT1G02760	GO:0006414
TAIR10	AT1G02760	GO:0030533
TAIR10	AT1G02760	GO:0006414
TAIR10	AT1G02760	GO:0030533
TAIR10	AT1G02780	GO:0022625
TAIR10	AT1G02780	GO:0022625
TAIR10	AT1G02780	GO:0022625
TAIR10	AT1G02780	GO:0022625
TAIR10	AT1G02780	GO:0009793
TAIR10	AT1G02790	GO:0004650
TAIR10	AT1G02800	GO:0009624
TAIR10	AT1G02800	GO:0008810
TAIR10	AT1G02800	GO:0007389
TAIR10	AT1G02813	GO:0008150
TAIR10	AT1G02816	GO:0008150
TAIR10	AT1G02816	GO:0003674
TAIR10	AT1G02830	GO:0022625
TAIR10	AT1G02830	GO:0022625
TAIR10	AT1G02830	GO:0022625
TAIR10	AT1G02830	GO:0022625
TAIR10	AT1G02840	GO:0035061
TAIR10	AT1G02840	GO:0016607
TAIR10	AT1G02840	GO:0016607
TAIR10	AT1G02840	GO:0035061
TAIR10	AT1G02840	GO:0016607
TAIR10	AT1G02840	GO:0016607
TAIR10	AT1G02840	GO:0005634
TAIR10	AT1G02860	GO:0010337
TAIR10	AT1G02860	GO:0009627
TAIR10	AT1G02860	GO:0005634
TAIR10	AT1G02860	GO:0004842
TAIR10	AT1G02860	GO:0010337
TAIR10	AT1G02860	GO:0010167
TAIR10	AT1G02860	GO:0009627
TAIR10	AT1G02880	GO:0006772
TAIR10	AT1G02880	GO:0005829
TAIR10	AT1G02880	GO:0004788
TAIR10	AT1G02880	GO:0006772
TAIR10	AT1G02900	GO:0019722
TAIR10	AT1G02900	GO:0007267
TAIR10	AT1G02900	GO:0004871
TAIR10	AT1G02900	GO:0048046
TAIR10	AT1G02910	GO:0010270
TAIR10	AT1G02910	GO:0010270
TAIR10	AT1G02910	GO:0010270
TAIR10	AT1G02910	GO:0010270
TAIR10	AT1G02920	GO:0005737
TAIR10	AT1G02920	GO:0005634
TAIR10	AT1G02920	GO:0005507
TAIR10	AT1G02920	GO:0050897
TAIR10	AT1G02920	GO:0005737
TAIR10	AT1G02920	GO:0009407
TAIR10	AT1G02920	GO:0009817
TAIR10	AT1G02920	GO:0009407
TAIR10	AT1G02920	GO:0009817
TAIR10	AT1G02930	GO:0009414
TAIR10	AT1G02930	GO:0009414
TAIR10	AT1G02930	GO:0050897
TAIR10	AT1G02930	GO:0005737
TAIR10	AT1G02930	GO:0009407
TAIR10	AT1G02930	GO:0006979
TAIR10	AT1G02930	GO:0004364
TAIR10	AT1G02930	GO:0009407
TAIR10	AT1G02930	GO:2001227
TAIR10	AT1G02930	GO:2001147
TAIR10	AT1G02940	GO:0005737
TAIR10	AT1G02940	GO:0009407
TAIR10	AT1G02940	GO:0009407
TAIR10	AT1G02950	GO:0009407
TAIR10	AT1G02950	GO:0005737
TAIR10	AT1G02950	GO:0009407
TAIR10	AT1G02952	GO:0003674
TAIR10	AT1G02952	GO:0008150
TAIR10	AT1G02952	GO:0005575
TAIR10	AT1G02965	GO:0008150
TAIR10	AT1G02970	GO:0004672
TAIR10	AT1G02970	GO:0000076
TAIR10	AT1G02970	GO:0007050
TAIR10	AT1G02970	GO:0004672
TAIR10	AT1G02980	GO:0019005
TAIR10	AT1G02990	GO:0008150
TAIR10	AT1G02990	GO:0003674
TAIR10	AT1G03000	GO:0016558
TAIR10	AT1G03000	GO:0016558
TAIR10	AT1G03000	GO:0016558
TAIR10	AT1G03000	GO:0016558
TAIR10	AT1G03000	GO:0016558
TAIR10	AT1G03000	GO:0006635
TAIR10	AT1G03000	GO:0006635
TAIR10	AT1G03000	GO:0016558
TAIR10	AT1G03010	GO:0009860
TAIR10	AT1G03010	GO:0009860
TAIR10	AT1G03010	GO:0009860
TAIR10	AT1G03010	GO:0009860
TAIR10	AT1G03022	GO:0003674
TAIR10	AT1G03022	GO:0008150
TAIR10	AT1G03040	GO:0003700
TAIR10	AT1G03040	GO:0003700
TAIR10	AT1G03055	GO:0009536
TAIR10	AT1G03055	GO:1901601
TAIR10	AT1G03055	GO:1901601
TAIR10	AT1G03055	GO:0010223
TAIR10	AT1G03060	GO:0007033
TAIR10	AT1G03060	GO:0009737
TAIR10	AT1G03060	GO:0010090
TAIR10	AT1G03060	GO:0010090
TAIR10	AT1G03060	GO:0009825
TAIR10	AT1G03060	GO:0007033
TAIR10	AT1G03070	GO:0016595
TAIR10	AT1G03090	GO:0005739
TAIR10	AT1G03090	GO:0050897
TAIR10	AT1G03090	GO:0006552
TAIR10	AT1G03090	GO:0004485
TAIR10	AT1G03090	GO:0006552
TAIR10	AT1G03100	GO:0003674
TAIR10	AT1G03100	GO:0008150
TAIR10	AT1G03103	GO:0003674
TAIR10	AT1G03106	GO:0008150
TAIR10	AT1G03106	GO:0003674
TAIR10	AT1G03110	GO:0006400
TAIR10	AT1G03110	GO:0008618
TAIR10	AT1G03110	GO:0008618
TAIR10	AT1G03110	GO:0006400
TAIR10	AT1G03120	GO:0005730
TAIR10	AT1G03120	GO:0005634
TAIR10	AT1G03120	GO:0005730
TAIR10	AT1G03120	GO:0010226
TAIR10	AT1G03120	GO:0009845
TAIR10	AT1G03120	GO:0005634
TAIR10	AT1G03120	GO:0006873
TAIR10	AT1G03130	GO:0009535
TAIR10	AT1G03130	GO:0003674
TAIR10	AT1G03130	GO:0009535
TAIR10	AT1G03130	GO:0009535
TAIR10	AT1G03130	GO:0009535
TAIR10	AT1G03130	GO:0009535
TAIR10	AT1G03160	GO:0031969
TAIR10	AT1G03160	GO:0010228
TAIR10	AT1G03160	GO:0010027
TAIR10	AT1G03160	GO:0031969
TAIR10	AT1G03160	GO:0031969
TAIR10	AT1G03160	GO:0010027
TAIR10	AT1G03160	GO:0031969
TAIR10	AT1G03160	GO:0031969
TAIR10	AT1G03170	GO:0003674
TAIR10	AT1G03180	GO:0008150
TAIR10	AT1G03190	GO:0009411
TAIR10	AT1G03190	GO:0009408
TAIR10	AT1G03190	GO:0009408
TAIR10	AT1G03190	GO:0009408
TAIR10	AT1G03190	GO:0006281
TAIR10	AT1G03190	GO:0006281
TAIR10	AT1G03190	GO:0006281
TAIR10	AT1G03190	GO:0006281
TAIR10	AT1G03190	GO:0009408
TAIR10	AT1G03200	GO:0008150
TAIR10	AT1G03200	GO:0005575
TAIR10	AT1G03220	GO:0005886
TAIR10	AT1G03240	GO:0008150
TAIR10	AT1G03250	GO:0008150
TAIR10	AT1G03290	GO:0008150
TAIR10	AT1G03300	GO:0005634
TAIR10	AT1G03300	GO:0008150
TAIR10	AT1G03310	GO:0019156
